File Name,Content,Subjectivity/Objectivity
@dr.brein_video_7298472321428278574.txt," There are a lot of clinical trials happening right now involving psychedelics, but there's something super interesting about these trials that really doesn't get talked about. How to keep people from knowing what they got? See, when you sign up for one of these trials as a subject, you are told that they are testing a psychedelic drug. They have to tell you that because it can't just be a surprise that it's LSD and suddenly you're tripping for eight hours straight. But what you're not told on purpose is whether you're going to be in the drug group or in the control group that gets a placebo. You're not supposed to know what you got. This is called blinding and ideally, both you and the person giving you the drug should be blind to what it is. But the problem is in psychedelic studies, it's pretty obvious whether you're in the treatment group or in the placebo group. I mean, it happens all the time. In this study, they gave people either ayahuasca or placebo and then they actually asked them to guess what they think they got. No surprise, 100% of the people in the trial guessed correctly. This is problematic because having a good control group is super important. In many drug trials, the people in the placebo group actually show some sort of treatment effect, probably because there's some expectation that they're going to get better and they have no idea whether they got the treatment or the placebo. If the placebo group can tell that they're in the placebo group, then it could affect the way that they respond. To get around this, scientists will sometimes give an active control, something that does cause some sort of response, usually itching or tingling or something like that. So my question to you is, how can science get around this? If you have any ideas, please put them in the comments. Seriously, if they are good, I will gladly share them with my colleagues. Thank you for your interest and please follow for more science.",subjective
@tonychangmed_video_7192791226179931435.txt," Before starting medical school, I did a master's degree in public health and since then a lot of people have asked me, Tony, what exactly is public health? And it's really difficult to answer because public health has such a big range of things that pertain to public health. For example, the American Public Health Association defines public health as basically anything that promotes and protects the health of people in the communities in which they live, learn, work, and play. So you can tell that the definition is super broad. So public health can include things that are kind of obvious like having access to doctors and nurses, but also things like medical supplies and medications. But public health also consists of things that we don't typically think about. For example, obesity and type 2 diabetes is a huge problem in the US, and so food and nutritious food and making sure people have access to good food is also within the purview of public health. And also includes things like housing and education because we know that those things are related to health outcomes. Public health also includes research looking at how common certain diseases are, and also looking at the best methods to stamp out these diseases, whether they're infectious or non-infectious. So you don't necessarily have to study public health to get involved in public health, but I wanted some extra training in particular, and that would drove me to get a master's degree before studying medical school.",subjective
@aetv_video_7192316872300170542.txt," This customer is attempting to enforce a full six foot perimeter around her shopping cart. Well, you know we can go around. No, I'm not moving. I was here shopping when I get done selecting what I want to select, you can back up with the six foot wall and wait, or you can go somewhere else until I'm done. It's a little wall. You don't want to over it and get the **** out of the United States. It's a wall. But the more the woman defends her position, the longer she holds up the customer is waiting to pass. Can you please get what you're getting so I can finish shopping? I'll show you the backup. You can't let them buy? No, I can't because they get within my six foot when they go buy. No, I can't. The situation at an impasse, a store manager steps in. If you work, everybody stay away from you that time. You're going to have to go out of the way. When I'm done selecting what I want to do, you want to take over to another customer's seat. This is not six feet. We need to go over to another customer's seat. Get back. The manager grabs the customer's cart and pulls it aside, allowing the waiting customers to make a break for it. Welcome, ask the customer. You want to go to jail today? Go ahead. You want to go to jail today? You have to have this cart one more time. If you're going to jail. You're the one that grabs a hole in my cart. I'm going to give it a heart like I asked you to move. Now, please get out of the middle of the aisle. You're fired. But you don't know who you're dealing with. I'm going to give a box right now. You're fired. Stop, I'm fine.",subjective
@foxrehab_video_7198311818157231402.txt, !,subjective
@bebaandz_video_7308159728385871147.txt," If you have Medicaid, stop scrolling. Come with me. Do you guys know that every month with your Medicaid, you can come to CVS, Walmart, or order online and get free over the counter stuff? I'm about to show you how. I like to come to CVS because it's easier to find which products you can buy with your OTC. They also have this section where you can scan that QR code and it brings up a website that tells you which items are eligible if it didn't have this blue sticker on it. There are so many different items that you can get with this. Please do not let this go to waste. Especially pregnant moms, there's so much you can buy diapers, nursing pads. This is everything that I got. I try to remind you guys every month to go and get your OTC, which OTC is over the counter and Medicaid and Medicare are two different things. And it depends per household how much you get. For both of my kids, I get 25 and for me, I get 35. It doesn't roll over onto the next month. So you guys need to make sure that you guys use it every single month. That's why I try to come on here and tell you on every single month. You can also use this at Walmart online or in store. And Walmart also has all the little blue tags that say eligible with your insurance. You can also go online and look on CVS.com and it'll show you all the items that are eligible. You're wondering if your insurance is covered there. Just look up CVSOTC.com and it'll come up with all the insurances that are covered. You can also call the back of your insurance card and ask if they have free over-the-counter products for you. And they'll tell you as well. So if you guys have any other questions, go look on my little pinned videos. Above my pinned videos, it should say Medicaid OTC and it has a bunch of other videos. But go get your OTC. Don't forget.",subjective
@sam.mize_video_7328185714141564206.txt," They, uh, the World Health Organization and its signatory nations will, um, be allowed to define a public health and emergency, uh, any basis that having declared one, they will be entitled to mandate remedies. The remedies that are named include, um, vaccines, uh, gene therapy technology is literally named in the, uh, set of things that the World Health Organization is going to reserve the right to mandate, um, that it will be in a position to, um, require these things of citizens that will be in a position to, um, dictate our ability to travel. In other words, past ports that would be predicated on one having accepted, uh, these technologies are, um, clearly being described. It would have the ability to forbid the use of other medications. So this looks like they're preparing for a rerun where they can just simply take eye remactor hydroxychloroquine off the table. Um, and they also have reserved the ability to dictate how these, uh, measures are discussed that censorship is described here as well. The right to dictate that's the, of course, misinformation is how they might describe it.",subjective
@giardinimedicare_video_7151774618842565934.txt," I was told that Medicare Advantage plans will cover me on so many more things than just A and B plus it covers my medication. So but a nurse said that advance plans are not good. I don't get it basically. So I'm going to use the little whiteboard and kind of walk you through this. So maybe it'll come more to life and be clear. Okay, hold on. So when you are signing up for A and B, don't forget that that is with the government, right? You're paying $170 and 10 cents, which is the base rate this year for Medicare. So when you pay for that, you're getting A and B and all that it covers and they're going to pay 80% of your health care. Okay. So for this fee, you buy A and B that covers certain amount of things and it doesn't cover certain amount of things. Again, 80% coverage. So when you're hearing things like you're going to get extra benefits and things like that, all this extra from these Medicare Advantage plans, it is technically true. So what's going to happen is you're going to add a PPO, let's say and it's a Medicare Advantage plan. We call those MAPD. And then in that, because remember A and B, it does not cover prescriptions. Well, Medicare Advantage plans with prescription drugs. This PD portion is prescription drugs. That is adding drug coverage or coverage to your world. So therefore, is it technically more than A and B? Yes, it is. If your MAPD plan also covers dental, well, guess what? Medicare A and B doesn't cover dental. So are you technically adding more than you had before? You sure are. Okay. So the list goes on. So all those bells and whistles, get rid of that. All the bells and whistles that all of these MAPD plans can add are extra. So technically that is correct. Very often these cost $0 per month, right? You do have copays, you've got networks, you've got different kind of restrictions, but you get all that for zero. So technically, they are adding more than A and B. So that's what that's meaning. Now what the nurse is talking about probably is the fact that you now have networks, you've got certain limitations that you don't have with original Medicare. So with Medicare A and B, you very rarely will have a prior authorization request. Well, when you go into this MAPD situation, guess what? The carrier can require prior authorization for things. So there's a trade-off. And all you have to do is look at is the trade-off worth it to you. Are you gaining all of this? You've got to be okay with giving up a couple of things, but that is what you're gaining. So that's what they're talking about. So you're trading and gaining some things, but you do have some restrictions entering your world, okay? Does that help? Comments? Questions? Hopefully, that's a little more clear. Follow for more Medicare.",subjective
@jayyyrice_video_7288156280408050987.txt," Music Music Music Music Every sunday tells stories and the shape of the white snitch is fat man, droppin' Music",subjective
@doctormyro_video_7125846534444404010.txt,,
@crecencianno_video_7210402223094877486.txt," Okay class, does anyone don't answer to question 2? Anyone? Okay so it's no one must answer everyone, you just pick on someone. Okay, Antonio?",subjective
@cbsnews_video_7328146832910028075.txt, struggling to speak because because the situation is beyond words. Thank you very much.,subjective
@bloominonbridge_video_7160648276113624366.txt," So this is actually one of the things I cannot stand the most about managed medicare. So they like to, they sell them to the public as Medicare advantage plans. Because that little word advantage makes it sound like it's an advantage, right? It sounds like there is, there is nothing bad about them. I mean you can look at any of like the emails they send or their flyers or their advertising. I mean they love it. No premiums, free dental, free every, and they, they play up all their awesome parts of it, right? Which they do have some really cool things that they include. It's awesome. You might, you, they have gym memberships in some of them. But what they should have left it as it should be still called and it should be required to be called managed medicare. I guess what it is is that company that you agree to go with is now managing your Medicare benefits. They're managing all of your care. They're the ones deciding what you get. So the fact that they call it Medicare advantage plans, but anybody in health care, we all call them managed medicare because that's what they are. So they can call it what they want, but a managed Medicare plan is the same thing as a Medicare advantage plan. Just, you know, a little bit of trickery in the name.",subjective
@crimson.education_video_7320868598178712874.txt," I'm ready for those flashing lights Cause you know the baby I am I'm your baby, spend a follow you until you love me Time for, time for a don't see Maybe there's no other...",subjective
@drjenniferlincoln_video_7294347913201732907.txt," So that building behind me? That's the World Health Organization. I'm in Geneva, Switzerland, and here's what's up. The WHO, which is, you know, like the leading public health organization in the world, in 2022 released guidelines about abortion that were kind of revolutionary. They called for the complete decriminalization of abortion, no gestational age fans, no random bands for any reasons that safe self-managed abortion is okay, and perfectly safe if a person chooses that abortion should be available on demand, are you getting a little, are you serious, Jim? Yeah, because it's healthcare. And we know that when abortion is accessible because it's healthcare, people get the cure they need, and they're safe. So thanks WHO, love you.",subjective
@doctor.darien_video_7309174299477151019.txt," and cases of respiratory illness. They are on the rise. 11 states plus New York and Puerto Rico are experiencing high or very high levels of respiratory illness activity. There are a few reasons why and here to break it all down is ABC News Medical Correspondent, Dr. Darian Sutton, good to see you. Glad you're here. Okay, so it's that time of year. We've got a lot of coughing. We've got a lot of sneezing. What's behind this rise? So what we know is that we're seeing an increased rate of children presenting to local emergency departments with cough, fever, runny nose, all these symptoms of common respiratory infections. That is true, but what also is reassuring and I'm discussing with and following with the WHO, the CDC and my emergency medicine colleagues across the nation is that the pathogens, the bacteria, the viruses that are causing these infections are not new. Things like RSV, flu, COVID, and then other common causes like adenovirus and strep pneumoniae are commonly the reasons why these children come in with these symptoms. The reasons why they're coming in now is probably a multitude of things, including cold weather, increased travel. We also have evidence that COVID decreases our immune response, which makes us more susceptible to infection. And even certain infections like Michael Plasma, which has reportedly been found in China, sometimes surge every few years. So we're seeing probably an unfortunate coincidence of all these factors, a lot of these numbers are increasing. And I know you're also following these increased numbers of childhood pneumonia. Yes. So what do parents need to know about that? I think it's really short and simple, examining your child. It's very common for children to have respiratory infections, especially during the winter time. So for infants, if they're having difficulty like if they're grunting, if they're wheezing, if their skin is changing. Or if you notice that they're belly breathing, when they're having deep breaths, or their abdomen is moving instead of their chest, those are signs of respiratory distress that need to be evaluated. For older children, talk to them. If they're taking a lot of breaks in between their sentences, or if you notice that they are wheezing, or if they're having a lot of difficulty catching their breath, these are also reasons. But for the most part, Gio, you can treat your symptoms from the comfort of your own home, basic fever-reducing medications, water, hydration. These are key things that you need to keep important. Important to know that. So how do we stay safe? This is very simple. We have to all pay attention, washing our hands, of course, bringing our masks when we're in high-risk environments, getting updated and our flu and our COVID vaccines. And then taking advantage of those free COVID tests that are available with United States at COVIDTest.gov, bringing those home and making sure that if you finding that your test is negative in the first few days, test again, 28, excuse me, 24 to 48 hours later, just to make sure. All right, always breaking it down with good.",subjective
@luelle.brand_video_7336120829144468768.txt, I don't know if I like it. Maybe you won't know if you like it.,subjective
@annie.lune7_video_7358275347520949547.txt," Hello, it's Annie. So I figured since I came on here and said how I went blind Due to drugs. I figured I would come on here and just say how I got on them in the first place at 11 years old When I was 11 there was a lot of issues at home with parent my parent and my step-parent at the time and It just all blew up and this is also after years of you know just a lot of turbulence throughout my childhood and stuff like that so when I was 11 I a big incident happened and I ended up getting put into the system and whenever I got put into the system I was Put into an emergency shelter for kids, you know that didn't that were in their for all kinds of reasons, you know and horrible reasons that that There was this I was 11 and there was this 16 year old girl and She kept trying to dittle me and I didn't Want that to happen so it didn't you know and She ended up getting like Matting me I guess for different things and she ended up smacking me in my face and then it just became like a very turbulent Immediately from an already turbulent situation like I mean I had never been taken away from my parent so like this was It an extremely intense situation already so when chicks started doing all that Very quickly like I got there on Friday on a Friday I believe and By Monday when I went to school I ran away at the end of the school day and I was Walking around and walking around and by the time it was about nine o'clock at night or so it was dark and everything this guy he picked me up and He said his name was Cody and he said he was 27 years old, I believe and You know, I just told him that I was a runaway and you know just like all the shit that was happening and It It I don't know so I'm sure he already kind of his Adult sick brain was already like probably his wheels were turning and you know, I was a kid and it was just Whatever really bad situation so I ended up he ended up like driving around with me he ended up getting some wild turkey whiskey and He said he had some lower tabs and I was like why not you know what I mean and so I went ahead and drank some whiskey and I took some pills and You know the pills I didn't feel nothing off of them. I barely sipped through the whiskey So I really didn't feel much off of that and then he ended up Lincoln me with this prostitute that he knew from the local area very trash crashed out lady who her name was Joy and Go figure and She was about 37 she said Who knows the truth right? I mean she looked it there. She looked older just teeth all just cracked out right just cracked out lady and She so he he put me in connection with her because he had to go home and I needed somewhere to stay and so I stayed with her I lost my virginity that night to that man and He gave her the money that I guess he paid for my virginity on my 11-year-old virginity um And then after this I ended up getting with a couple more Men that night like right well right after that it was it was one more man and then after that We went to another man's house that she had she knew because you know she was from this area and was a deeply invested hooker and crack edit in the area so She so I'm sorry. I'm really jumbly because I'm not very good at this, but I hope to become better um So so she ended up taking me to this guy's house and I went in the room with him of course did what I did and you know just another another client customer whatever I wouldn't call it client. I don't even know customer trick whatever right and None of these dudes had any issue with my age like nothing like some of them didn't even ask you know And I was obviously a child, but that's not even the point right that's not even the point of this It is a point, but it's not the point and so I Went into the kitchen with with the lady after I you know got with that man who's an old man He was like he had to have been in his like early 50s Maybe at least at the very least was just terrible and I went in the kitchen with her and she said have you ever done this before and um I was like what is it she was like it's crack and As they know when she loaded it up fixed the brillo Put the blast on the pipe and I smoked crack for the first time that night um Say night I lost my virginity and sold my soul to the devil you might as well say um and You know my whole point in making the TikTok that I've made is to eventually um, I don't know get better at talking and Maybe lead towards a place where I can help other people that have been in similar situations or through similar lifestyles And especially the children. I mean there's so many children that are going through this today right now You know and that's what matters, you know The fact that I went through stuff doesn't matter Because I'm already through it, you know, and where I am today is what matters and where those babies that are out there right now are at Right now matters all of them and I think it's just a terrible situation and I think a lot of people aren't um as aware or knowledgeable as they should be about that kind of world and how little Of Crafts people give even about someone being a child or Like that that whole world is just full of so much um Evil just complete evil and um You know, I'm grateful to be here today. Thank you",subjective
@medicareschool.com_video_7169257839578352939.txt," My Medicare eligibility is quickly approaching. I'm going to show you five things that I would never want to do. Number one, I would never want to approach the whole Medicare enrollments by myself. You will not save yourself any money. In fact, you can cost yourself a lot. Reach out to someone that knows what they're doing, that will care about you to walk you through this process. The second thing I would do, if I am working still or my spouse is still working, and there's 20 employees or more in the group plan, I would not enroll in A and B. You're not required to do so if you have a good group plan. The third thing you want to make sure of is once you do start your Medicare A and B, you have this six month window tied to the B date where you can get any Medigap policy that's available. But after that six months, in most states, you're going to have to medically qualify. The fourth thing I wouldn't do is get a C plan without fully understanding how that C plan is going to work, because C plans work differently than Medicare A and B. The fifth thing I wouldn't do is go without a drug plan. Even if you don't take medications, you want to get a drug plan because",subjective
@forestparkpharm_video_7358577800145653035.txt," My wife and I own this pharmacy and we're at cost plus pharmacy, which means that we don't take insurance. We just charge the price of the medication plus $10. This medication is called immatinib and it costs us $7 to buy. We add $10 so you're out the door $17 with your cancer medication. When Medicare pays for this drug, however, it costs them $2400. This drug was filled 250,000 times in one year for a total of $600 million. So why are they paying this much for that medication? Well, insurance companies pay a middleman, the pharmacy benefits manager. And that person decides how much that medication is going to cost. Will that medication be covered? All of those questions go through the pharmacy benefits manager. And this person doesn't get paid just a flat fee. They get paid a percentage. So their incentivization is to raise the cost of the medication. If every one of those scripts was filled in our pharmacy, instead of through Medicare, it would have cost $4 million. That means that we are $596 million cheaper than the insurance. That's crazy. Don't let yourself be overcharged as bad as Medicare is. Check your prices on forestparkfarmacy.com. We have a price checker. You can see everything. Send us a request for a medication price if it's not on there. And we'll take care. See you.",subjective
@michaelalbertmd_video_7261029350491917611.txt," Eilai Lele released the results of two new Mungaro clinical trials for obesity. Both trials took about a year and a half to complete and Mungaro produced an average of 26% weight loss in both trials. This is remarkable because it clearly crowns Mungaro as the leading drug in the category. Additionally, it demonstrates that Terzepatide produces about 10% more weight loss than some magletide long term.",subjective
@guardianwear_video_7309142946677411102.txt," Warning, this video is for our carbon fibre protective gear testing only conducted by professional stuff. Using knives is extremely dangerous to not attempt similar actions.",subjective
@oficialmusik_video_6971982936333716742.txt," Resude el predador, dictamos sintiendo su ir a todo el martelo sembrado por un chocas en un vira, aunque esto ha sido premeditado es tu día de planificado, quien un vieras pesado, que si en el cadera estamos en el cadenado los animales, libre y no suponen cerrado, hey malito, cobién no son una plaga en esta guerra biológica civiles quien paga, en teoría sin ejército hay una guerra fría donde al final del día una potencia que era lidera el economía",subjective
@isa.remolina_video_7326648635473661230.txt, We're in public health. Of course we're gonna make a face when you cough. We're in public health. Of course we always have the Trader Joe's hand sanitizer. Can I have some? We are in public health. Of course we're gonna drink water all of the time. We're in public health. Of course we're gonna respond to emails on vacation. Wait one second. We're in public health. Of course we carry a mask everywhere we go. Thank you.,subjective
@jayzee.ot_video_7108843869785132330.txt, Are you ready to die? I'm gonna make you happy eyes on everything It's fun to make me show you how many eyes are Are you ready to die? I'm gonna make you happy eyes on everything It's fun to make you happy eyes on everything You can feel the warmth of my hand You can feel the warmth of my hand You need me,subjective
@everariasmd_video_7319535286743026986.txt," This patient is about to be taken out of life support. What happened is that he had cardiac surgery and so he had a breathing tube to be able to support him during this process. In what you're seeing, our respiratory therapists, they're about to test the ability to be able to excavate them. That is a process in which the breathing tube is removed. And before we do that, we actually got to make sure that the reason for why you got intubated has been resolved. There's many reasons for why someone needs a breathing tube. Often that's because they need short support because they have a pneumonia that's so severe that they can get oxygen appropriately. Or sometimes they're so altered that they might need to protect their way because they have saliva, they could choke on it and get a pneumonia. So there's many different reasons for him. He had cardiac surgery. And so part of the process to recover is him having a breathing tube. Sometimes if we're not able to remove the breathing tube and it's been more than 10 days, the next step would be possibly getting a tracheostomy in which we put a breathing tube in your trachea directly and we connect it to the ventilator. Overall, he was able to be extubated successfully and he's doing well.",subjective
@naniillusions_video_7355718295925853482.txt, I'm using my rose toy.,subjective
@seethemedlife_video_7138479276252368171.txt," Here's three signs you might miss, hit your patient, it's short of breath. The first is known as tripotting. Nicks are the neck muscles. Also the chest muscles, that's called accessory muscle use and it's another sign your patient can't breathe. Oh, and don't forget to look for intercostal retractions and tracheal tugging in kids. Lastly, if your patient is confused that could be a sign that the CO2 is rising so get a blood gas to check and you may need to act fast. Do you know what level of CO2 causes confusion in a healthy person? Comment below.",subjective
@desy.doll_video_7243966954401320234.txt," The truth is so funny! Look at that! It's so awesome! We got one more tip to make sure you're okay. One more, one more. There's one more. Look, look. Look at that.",subjective
@erinmcgoff_video_7314795454842113323.txt," Hey, long time no see, how's your job going? Oh, I actually quit my job to stay home and take care of my mom. She's getting really old and I don't want to put her in a nursing home. Oh wow, I love to care for my aging mom, but I can't afford to quit my job and take care of her. Oh, I'm not doing it for free. I'm getting paid by the government. Wait, you get paid to care for your own mom? How? It's this program to Medicaid called the Medicaid Consumer Directed Personal Assistance Program. Well, that's catchy. I know. But basically, it allows my mom to choose who her caretaker is and it can be a family member like me. The program is very prostate, but in New York, I can get paid up to $37 an hour for taking care of my mom. What? What qualifications do you have to have? Do you have to be like a nurse? Nope, I have no medical background, but of course it doesn't hurt to have some caretaker training. All you have to do is contact your local Medicaid office to see what your state's policies and procedures are. You got this! Follow for more.",subjective
@dr.jmack_video_7243461561585536299.txt," If you're concerned about someone's psychiatric health, can you commit them to a mental institution without their consent? There are times when people you know might seem a little...off. If these are brand new symptoms, especially if they're having visual and auditory hallucinations, get them seen in the emergency department. You could be dealing with a tumor, a thyroid issue. They might even just be smoking a little too much of a sum-sum. Once someone's been cleared medically, it is possible that you can send them to a psychiatric unit against their will, but in most states, they have to be a threat to themselves or others. Even if somebody has very concerning behavior, you can't force them to go to an inpatient facility unless they're a risk of harming themselves or others. I was super freaking awesome, Dan, Steph. Okay, bye. Bye, bro.",subjective
