File Name,Content,Subjectivity/Objectivity
@americaninisrael_video_7357312849963683115.txt, sugo,subjective
@yusuf_na2004_video_7290918381211880722.txt," On that dome of the rock, the calligraphy that is there is from Surah Mariyam. Can you imagine where Issa Ali As-Salam once spoke those words and those words are plastered now on the dome of the rock and Issa Ali As-Salam will one day return to this earth and go to that very same spot where he first spoke those words. And then Yahya Ali As-Salam is martyred. And Issa Ali As-Salam receives the news that he has been upgraded from a nebi to a Rasul from a prophet to a messenger as well at the age of 30 years old while sitting in Masjid Al-Aqsa because he now inherits the next phase of his dowah. It's there in Al-Aqsa as well.",subjective
@them.us_video_7299187823687519519.txt," My name is Mo DeBath and I'm a gay Palestinian American. Both my parents are born and raised in Gaza. We have tons of family that's still there. We haven't been able to reach a lot of that family over a week now. As of November 4th, 2023 We have lost 42 family members that we know of. People that will never ever get to see again, build relationships with, build memories with. I want me able to do that with those that are still there. I want me able to help those that are still there. I want to help liberate those that are still there. It's a born for me to be here today as a queer person because the liberation of my people is queer liberation. You can't have one without the other. The same systems that go against us will go against Palestinian people. And if you care about liberation as a whole, you should be here today. What's your response to people who say that you're not safe in Palestine as a queer person? For me, I would go to Palestine in a heartbeat. I have no fear. I love my people. My people love me. And I want to be there and be a part of the movement that ends up leading to queer liberation for liberated Palestinian people. You feel that such violence exists for queer people in the Middle East? What are you doing to change that for that community? The first step is the liberation of Palestine.",subjective
@aljazeeraenglish_video_7332065722719292703.txt, أنا النازح وسام حمد العطار نشمع القتع غزاء ولقمونه بإنتين فرسي في أزمد الحارب مكاش في النكارب أنا فقرت أن أضور مكيان فتلات عسوق حتى الدنامو ووجد فيها وحبشي سرت علف الدناموات لجي طلع قارب وليف وطلع قارب ركبت أول وحتي وقرقت جبت كمان مرا وحش شفى ركبت معني نحضم طلع قارب وصريد يعني قاربت ويز وجيبت سناء كمان وشبت لدك لدك مرا تفللي كرما كان في ريح كرما كانت لدك وانبت من أن لو في بطرياتي حزنوح فوفر هذا ربع شنس عال يعني كان عندو ولا دخوية الزغارت 2 طوام فكانو سحفللي لجل رغرف عتما سرو سيح فلما أنا يعني تكرت هذا الشغلفة يسحفللي لن يشوف الضوخل سيح يرجع ونام وما يخفوه شنس داعنا حلمات ولا إشي يعني في الليل نام على أرض يجينا مش من الشمال لا رفع محمل لا شغر لوال حنان لا بسيح ستطيرام في الليل يعني مزيج كتير رخوف اللي الزغار يعني زي يعني بخاف من ستطيرام في الليل بردن كمان الزغارخل حربية في بحر طول الليل كانو هاي البحر جمبين أو غير بتطرب فحنا يعني بخاف منهم كتير في ناس كثير زي تتكر فيه اقتاع غزة فالساد الشغلفة يعني مقموة عندهم محدش اطلع عليها باتل من العالم كل دول العربية اللي توقفت الحر وانه أكام المهوبتي وغيرك وانكو المامة باللعنة بكمنا احلم فيها,subjective
@cnn_video_7307827418436259102.txt," I've had people come to us and say to get over it and to go back to Gaza and go get bombed. Have any of you had any family members or friends who have been killed in this fighting? My great uncle and his dad and I also had my two little cousins and their dad. One of them, Nouran and Lorch, was 12 and the other one, in the design was 10. I'm angry because I never believe such cruelty can happen to people like little children. I'm angry because I want justice for them. I personally don't have social media and I think part of it does have to do with me seeing people dying and kids suffering and mothers crying over their sons dead bodies. It takes a toll on a person, 100% especially when you can relate because it's a different factor from if you're an American seeing stuff going on in a foreign nation or if you're a Palestinian seeing something happen to your people. I'm in my senior year of high school and every day I walk through the holes and that's like the only thing that I'm thinking of is Palestine. It's like the videos and the pictures that I've seen and watched that are replaying in my head. When I'm trying to focus on a test, that's what I think of when I try to sleep, that's what I think of. I feel safe where I am and I feel like here when I speak, I'm heard and I'm accepted. But the place where I'm not would be online. And in that case, whenever you say anything in support of Palestine or you criticize Israel, automatically they jump to saying, oh you're a terrorist sympathizer or you're a terrorist or you're anti-Semitic without even like thinking logically, like wait, does this equal this? Does it feel like an effort to silence here? Definitely, yeah. What do you want other people to understand about this conflict? People who aren't Palestinian, who aren't Muslim or Arab, who don't have any link to that region? Conflict isn't as complex as everybody tries to portray through the media. It's an issue of humanity. It's the oppressors and the oppressed and we want peace amongst all three religious groups. Personally, I take so much pride in being Palestinian. We all want this conflict to end. We want none of this suffering to happen to our people. But how it ends doesn't come back to us. Unfortunately, it comes back to the higher powers in this world. What do you want to see? We want to see people stand with us.",subjective
@sonya.shehtman_video_7063941021217983745.txt, in Beauty Beauty So,subjective
@tizzyent_video_7323004384265129262.txt," So a woman on Twitter posted this about an experience that her brother and cousin who were Palestinian-Americans had at the Minneapolis airport. She said they were pulled off a plane and held by airport security and police at the airport last night on their way home from a wedding and were not allowed to leave after questioning because a white woman, I'll show you the picture in a minute, on board, felt scared and told the airline my brother and his friend were suspicious for taking turns using the bathroom and claimed they had made a bomb threat directly to her. Obviously that is an exceptionally serious accusation. My brother and cousin were speaking in Arabic and English and wearing Palestinian eclases, they are in their 20s. In addition, security took several other Arabic speaking and Muslim passengers off the plane for questioning and held them, preventing them from leaving as well. They were all racially profiled and treated as suspects. This included people that did not know her brother or cousin in any way. After about an hour, security police realized there was no basis to the woman's claims and they say she was lying and so they sent everyone home. They refused to give my brother the name of the woman and refused to allow him to file a police report against her for filing a false complaint. The police told my brother to just go home, there's nothing to report on. It's a she said he said situation. Only what she said was they're making a bomb. They said they have a bomb. But this woman put my brother and our cousins and Arabic speaking passengers in danger. Anyone on the plane could have reacted to her allegations and become violent. I don't see anyone having a gun on the plane other than like authorities, but it could have gone bad for sure. He, our cousin and other Arabic speaking passengers were treated as suspects because they're Palestinian Americans and this is without a doubt the result of mainstream corporate media, dehumanizing Palestinian victims in Gaza, so on and so forth. And she doesn't know who the woman and her daughter are, so she made this post with their pictures. She said we still don't know this woman's name and would like help identifying her. This is the main woman and this being her daughter who later she alleged was the one who said they made statements about having a bomb that she was the one who made that claim. Now, when I first saw this I started to look for them and I was planning a video, but people already found them and who one of them is makes it worse because update on their identities and one of them is a cop. The one who allegedly said oh they made threats of having a bomb is actually a police officer. So there is her mother Jenny Lufd Larson seen here and then her daughter who is a police officer who's originally identified as Haley Larson. However, her last name actually seems to be Huffs and she's a deputy investigator for the Anoka County Sheriff's Office in Minnesota. I have a question. If you are at an airport and you make a joke about having a bomb or they're being a bomb, it's taken very, very seriously. You can actually be put on the no-fly list for making jokes about it. Filing a false police report is serious anyway. If you're at an airport and you claim someone else has a bomb or made statements about having a bomb and that is false I would think that's even more serious. But how serious is it when that person isn't just the average citizen who you could chalk it up to being scared or paranoid or whatever, but they're a member of law enforcement who made those claims falsely. I'm just asking a question. I think everyone who sees this video on these posts is asking and I would love if someone could answer for me. But based on nothing more than the hearsay of two white women, these two young men as well as multiple others who basically were seen as Brown and Muslim were pulled off of a flight. They were treated as suspects. They were interrogated and then even after it was clear that there was nothing that there was no validity to these claims, they were prevented from traveling. Shame on the Minneapolis airport. Shame on security there and shame on that police department for doing this to these people. This is the kind of shit that we used to see after 9-11. We're not doing this again.",subjective
@upinthespace_video_7319660606129360174.txt," The three most dangerous intelligence agencies ever. Number three, SVR, Russia. Operating with a budget of around $3 billion, the SVR conducts about 300 active operations annually, known for cyber espionage, disinformation campaigns, and strategic influence. It's adept at manipulation and clandestine interference in foreign affairs. Number two, CIA, United States. With an annual budget exceeding $15 billion, the CIA conducts approximately 80 covert actions yearly. Its missions range from toppling governments to espionage, cyber warfare, and drone strikes, leveraging a vast network of global operatives. Before revealing the number one, remember to subscribe and like the video. Number one, Mossad, Israel. Renowned for covert operations, Mossad focuses on counterterrorism and intelligence gathering, executing an estimated 2,700 missions annually. Its missions involve high-risk extractions, targeted assassinations, and sabotage to safeguard national security. Do you think there's another one who should be on this list? Let me know in the comments.",subjective
@keep_it_blunt_video_7295535437857180971.txt," Would you like to see some really propaganda? Let's watch. Oh my god, there's an attack, selfie mode. That's literally what they do. Like, these people don't know what the horrors of war are because literally they're smiling in the background. You can see them laughing, getting ready, taking selfies. Oh my god. Pre-Fraze Rail, we're getting attacked here. They know they're so safe that they're smiling and laughing. If you look at a ruzz that people are screaming and running and dying on their bodies everywhere in the street. And yet some people have the audacity to Israel. Israel, Pre-Fraze Rail, Pre-Fraze Rail, who have 7,000 people have been killed. 2,500 plus of them are children. Entire large family, generational families wiped off the ruzz that registry. The list, and the funny part is they published the list with the IDs that the Israeli government have access to of everyone that passed away by age, by name, by gender, the day they died, where their bodies were registered. And this is only inclusive people that were found and they were able to be identified. Lovely, heavy him.",subjective
@viral.news.update_video_7295604334904233262.txt," The Assembly will now take a decision on draft resolution A, stroke E S 10, stroke L 25, entitled Protection of Civilians and Up-Olding Legal and Humanitarian Obligations. A recorded vote has been requested. We shall now begin the voting process. Those in favor of draft resolution A, stroke E S 10, stroke L 25, please signify those against abstentions. The General Assembly is now voting on draft resolution A, stroke E S 10, stroke L 25, entitled Protection of Civilians and Up-Olding Legal and Humanitarian Obligations.",objective
@eagleviews01_video_7359000843196091690.txt," I was sanded by the fate of the Palestinian people. They deserve a far better life. They deserve the chance to achieve their extraordinary potential. Palestinians have been dressed in a cycle of terrorism, poverty and violence, exploited by those seeking to use them as pawns to advance terrorism.",subjective
@kristaawad_video_7309233403734314271.txt, Well you don't know me But I know you And my god bless you,subjective
@shaharcohen9_video_7308385340329315586.txt," We will free Gaza, we will free Palestine, we will free every little thing. Hey, I'm from Gaza. I'm a Palestinian. Oh my God darling, what in the world are you doing here? I managed to escape from Gaza for a few days. I have a super important message for everyone. You are so brave. Hold on a second. Guys, I have to stop my speech. We have a beautiful brave Gaza girl. Came to tell her story about how she escaped from the Zionists. Come here. Thank you. I want to say something for everyone in this protest. You are killing us. She means Zionists. No. The Israelis are helping us get rid of Hamas. And all your protests are making Hamas stronger. Oh sweetie, you might have not slept well in Gaza. Oh, I slept well. Give me the mic. Hey. Security. Security. Take this wonderful little girl back to Gaza. No. I swear. Free Gaza from Hamas. We will protect you. We will protect you.",subjective
@stenkastare_video_7215994198950939910.txt, شس مك جلال وأتفني وأتفني أهلاً نفقاد أحنا أحنا أتفوق أحنا أتفوق أب أدع عمرك جلال سبا عشنا تشبت حب فلما تكبر فلما أتفوق أتفتها أتفتها أبقى أكيد في شيء بتحب وشبت حب أنه بوال أبقى في سكويتها للاحنا نعم ما تحلم شيء في سما تكبر؟ طيب فلما تحب تعمل أكتاشي بالموال ألا فضبول أكتاشي ألا ألا فلما تكلم؟ أهلا ألا فلما تكلم؟ نعمين تحالك ونمار فاته ما يفا؟ لا سهام أبقى شكتش أنك للمال هل أكثر مدون؟ أما ضغب أحب أصوم أمضان كريم أمضان كريم علينا عريك أرى,subjective
@npr_video_7355878185109556526.txt," I'm here in the middle of Tel Aviv. We've got thousands of thousands of people protesting in what is becoming routine protests against the government of the Benjamin Netanyahu. And today we're seeing what I've been told it says a thousand people. These protests in Tel Aviv and Jerusalem marked six months of war since the Hamas attack on October 7th, which Israel says killed 1,200 people. Hamas and its allies still hold 133 hostages according to Israel. Protesters say Benjamin Netanyahu hasn't done enough to help bring them back. And the government is under increasing pressure over the humanitarian disaster in Gaza or more than 33,000 Palestinians have lost their lives according to the Gaza Health Ministry. Protesters are demanding new elections, which polls show Netanyahu would lose. On Sunday, Netanyahu again, a ceasefire must include the release of all hostages.",subjective
@nbcnews_video_7298467926242331947.txt," One, two, three, four, all the way up the prairie and the water. Kill me, kill me, kill me, kill me, kill me, kill me, Great, great, well it's time. Great, great, well it's time. See Spider-Man, see Spider-Man. But justice. Now, thank you, thank you, Help me, do you think I'm coming?",subjective
@wallyrashid_video_7358696008479444266.txt," And what I'm trying to do when I talk about a free pal sign and it comes to the economics of it, I really think that the West Bank can be positioned as like the second India. And what I mean by that is positioning the West Bank as a communication hub because there's really not much. And because you know, the settlers destroy the only industries in the West Bank are really all of harvests. That's the primary industry and agriculture. Well, the settlers in the West Bank have done a great job making it impossible for them to harvest their oil. They're all oil. So I've been trying to think of ways we can get these people employed that they can do from home that the settlers can't take away from them. And that's where I'm like, okay, well, there's internet access in the West Bank. Labor is very cheap. Even if you give them a fair deal in comparison, it's still incredibly cheap for U.S. businesses. So I'm like, well, if we're having all these mega businesses source their labor out to the Philippines, India, let's just get these Palestinians employed as well and do the same thing. So that's why my focus has been trying to teach more Palestinians English, trying to get them to learn chat GPT. I've been really teaching Palestinians like get access to chat GPT. There's so much online work you can do. AI, exactly. There's so much online work they can do. So that's been a big focus of mine is trying to sell the West Bank as an investment deal. I think it's possible. I think that people have to rethink the way they view the West Bank. But I mean, there's 2 million Palestinians there. That's a lot of labor. You know?",subjective
@h4mx4vfx_video_7325701340984790315.txt, Look at the points against it all! It's 755 in the gallon!,subjective
@frontline_focus_video_7294630009359191338.txt," China voted against the draft resolution, which has just been put to vote. In terms of its content, the draft is seriously out of balance and confuses right and wrong in terms of the approach. The draft was introduced, in haste, and lacked the consensus it deserved in terms of its effectiveness, the draft does not reflect the world's strongest cause for ceasefire. It does not help to resolve the issue based on the above. The draft text is evidently not in a position to be adopted. To those who voted against this resolution, I must say that your decision shocks me to my core. If any of your countries endured a similar massacre, I am certain that you would act with much greater force than Israel. Much greater force, how would Moscow react if terrorists' death squads wiped out entire neighborhoods in Moscow? How would Beijing respond? If General Saider-Jihadis beheaded and murdered your babies, I will give you a moment to reflect on that thought. I only wanted to say my distinguished PR of Israel, having a debate with Israel was not my intention. That Israel treats China as a rival. Either as a rival. You picked the wrong target, probably. You should be aware that from the very start of this round of conflict between Palestine and Israel, China has unequivocally condemned all acts that harm civilians in violation of international law. When we refer to civilians, they include both Palestinian civilians and those of Israel. Second, regarding today's resolutions, you made some comments. I would like to remind you that just last week, this Council, there was a resolution before the Council which condemned elements, condemned hummus, attacks, China voted in favor of the resolution. However, that resolution was vetoed. But in my earlier statement, I made it abundantly clear that China is not denying Israel's legitimate concerns. However, we emphasise equal attention to the legitimate security concerns and legitimate rights of both Palestine and Israel in the current circumstances. China, we try to deal properly with this round of the conflict between Palestine and Israel. We cannot deny that the rights of the Palestinian people have for a very long time not been properly guaranteed. And the only way out we believe is the two-state resolution, but that has not been properly settled. Let's be frank, let's be honest, face up to facts and put aside differences and join forces to handle well the prevailing issues and also to chart a path whereby both Palestinians and Israelis can live in harmony, tranquility, peace and happiness. I thank you, Mr. President.",subjective
@user7631740124455_video_7350982269420571950.txt, Mooo!,subjective
@mamabeyou_video_7315285269551451438.txt," By Starbucks indeed. This article came out today and the CEO stated that social media has completely misrepresented everything that Starbucks stands for. He really wants the protest to stop. But I hate to break it to you. Those protests aren't going to stop. You might be able to silence your union, but a union can silence the public. It's not going to happen. And clearly you're never going to write a statement on what the actual issue is that there's a genocide in Gaza. And so we got you. No worries.",subjective
@easy_gone_video_7307330513373515041.txt," Thank you, your excellency, Susan Tehrani from Wion. Are you concerned about the plight of the Palestinian people right now inside Palestine to an extent where the Arab world would perhaps unite and take some of these Palestinians as refugees? There's been some sort of criticism that perhaps the weight hasn't been lifted by the Arab world. Thank you. The weight has to be lifted, but it is not to be lifted by the Arab world. It is to be lifted by removing that weight. And that is very easy by stopping the killing, by stopping the blockade, by allowing enough humanity and aid to go in to support the Palestinian. The Palestinians do not want to leave their land. And we are not going to encourage them or force them to leave their land. And we are not going to work with anyone who has that agenda. The Palestinians have a right to their land. And they have a right to live in safety and security and dignity on their land. And that is what we will push for and that is what we will work towards.",subjective
@musliman9990_video_7057734725607378223.txt, grades.,objective
@t3dr05_video_7290566968766156065.txt," The Church of the Holy Sepulchre is a church in the Christian quarter of the old city of Jerusalem. It is considered to be the holiest site for Christians in the world. It contains the site where Jesus was crucified and Jesus is empty too, which is where He was buried and resurrected.",subjective
@mondoweiss_video_7344872611874180398.txt," Hey, it's Diana. Today I want to show you my life after being this place to Rafa during this genocide. The classrooms I share with many families. You may ask me why we don't want glasses in the window actually because we're here in exoblogy. My mom's got the tables. She thinks that when we put our heads under this table she protects us. Let's make a breakfast. This bread is not always available for us. I'm happy because I have bread today. How I have an interview and I have to prepare myself for it. Yes, I'm here. Don't worry. I'm hitting out to work. I'll be conducting an interview with this place people and also I'll be joining a beautiful initiative with them. I'm just eating for a thousand of them. I'm just finished and arrived at this place now. It's late and I'm not turning on the flash. There's no light, but there's no electricity. It's okay. It's when you're in magenta.",subjective
@cbsnews_video_7324558276543122730.txt, لقد اخدام المدينة بلد بلد تضكتهم حمدينة لكي الكاتب صحيحة بلد شوية شو راقص شوية شو راقص شوية ديره بلد نصر عننا اليوم أنه تخرج جيش عدورة كنت في محل لبشكل طبيعي ودخلوا علينا عن محل طلب تفتش المحل كانت تلعش شبابي لبشكل عندي في المحل فتشهوه فتشنينها نشخصيان طلعنا بره بعد ما قلان بره وتحنا الارض ادعى سحبنا عندي الجبات حكال شباب المعيروح وانا بدستعمل كنت في كدير عبشري وانا منيوان شباب راجم وانتده اختمشه جداً هذا اللي صار معي سحبنا على مصل بلطلوان,subjective
@thian_rm_video_7252386864378760453.txt," Then sings my song, my say, your God to thee. Yeah. How great thou art, yes. How great thou art, when I see your face to face. I want to sing this here. Then sings my song, my say, your God to thee. Yeah. How great thou art, sing, how great thou art.",subjective
@usatoday_video_7352948707106524458.txt," ‫אנחנו ניכנס לרפיח ‫ונחסר לך גודי החמשם, ‫מסיבה אחת פשוטה. ‫אין יצחון בלי כניסה לרפיח, ‫ואני יצחון בלי חיסול גודי החמשם. ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח, ‫אם נכנס לרפיח,",subjective
@ensovl_n11_video_7279716626000252165.txt, ...,subjective
@ela.tc2_video_7323055304344751393.txt," I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm A champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm a champion, I'm A champion, I'm a champion, I'm a champion, I'm a scripture, I'm akeeper of angels. Cosapenght a Mister Heaven in the P Sigma it used to be bees, Joseph A. Theول please no doubt, I need to comfort you. We close, welcome, welcome to the night of the day At the end of the night, we start the evening of the night Come with the night of the day, we head by the morning of the night At the end of the night, we start the evening of the night",subjective
@steveram3_video_7359032917554810158.txt," revealed when the retaliatory strikes Israel will come against Iran. Now this comes as we've actually received word as well that over the past week or so, over the past couple of days, there have been two nights where Israel was planning an attack and they aborted and now they have changed this schedule and I'm going to be sharing with you the latest that's coming out on this as we are awaiting the world is waiting to see this response as Iran has launched for the first time an attack against Israel. It was the largest drone attack in history against Israel. There was drones, there was cruise missiles, ballistic missiles, 99.9% of them shot down did not arrive to their destination. There was only a couple broke through and I shared with you before that a lot of people were saying that this was actually the Iranian cucumber attack was what was being vocalized in the Middle East at the lackluster show that came from Iran on this attack. They declared it a victory and Israel said that they must respond. Now we had President Joe Biden and several other nations saying claim it as a victory as there was essentially no damage, no harm done, but Israel said if we do not respond, it will send the message that in the future Iran can simply attack us and we will not do anything. So they said that they will be responding. Now we had heard initially that it was leaked out information that it could be happening within the next 24 hours of the attack. 24 hours had come and go. There was no response. Now we've received information as to when exactly",subjective
@cnn_video_7288343647056055594.txt," The dash cam video from a park car shows militants near a bombshellter. A militant throws a grenade into the bombshellter. CNN's Nick Robertson visited the shelter on Monday and has this report. They're brightly painted. People understand that this is where to go to get safe. But outside of here, smash water bottles, broken shoes. And as I step inside here, you're overcome by the smell. And what is clear that happened here, people came in here to get shelter. There's gunshots and impacts all over the wall. I don't think we'll go in too far. John, if we just step out and let me describe what we're seeing, because it is a very horrific testimony to the absolute carnage rampage and utter brutality of Hamas that people were hiding in there. And it's absolutely clear from the blood on the walls, the bullet holes in the walls, that they just went in there and shot these innocent people, cowering and hiding away from them inside this concrete place of safety, this shelter.",subjective
@therealcosmopolitan__video_7294604896182078762.txt," President doesn't believe that targeting journalists at all in any way is appropriate. Sharin Abu Aqle then say her name, bitch.",subjective
@locofficial13_video_7351211178892283179.txt," They are about to sacrifice a red heifer for the arrival of the Antichrist. Y'all stay tuned for this. Okay, so within years and years and years of searching for a perfectly red cow, they end up finding one in Texas. So within Judaism, in order for their Messiah to come, they must sacrifice the 10th and final red heifer and purify the temple with the ashes of the heifer. From that moment forward, the Antichrist is going to come, aka their Messiah. Now, look at this altar that they made right here for it. This is like a blast from the past mixed with like new, man. I mean, that looks scary right there, man. Imagine how, imagine when the Aztecs used to sacrifice people, they had something similar to that. And they ended up finding four or five in Texas and they were actually Christian ranchers who actually contacted, uh, its ruins all of them that they had these red cows and, um, it's still pending on whether the other ones are going to be accepted or not, because even if there's one white hair or one black hair, it disqualifies the cow from the sacrifice. And nobody's been able to find a perfectly red cow for 2,000 years. 2, uh, within this sacrifice is they're trying to destroy a lot of some mosque. And I could talk about this man, but I'm going to have to say that for a separate video. I was a lot to talk about. But whoever this Messiah is, if you guys believe in one creator, believe in his messages, believe in his prophets, believe in his prophecies, you know that the Messiah that they're talking about is going to be the Antichrist. But I'm going to say that for a separate video. What y'all think about this?",subjective
@aronunc_video_7296506968229989678.txt," So by now you've all heard about the Gaza refugee camp strike from Israel that killed like 400 people and apparently the IDF went on the news and said that they were trying to get one Hamas person. So I don't know if y'all remember this man, Fred Guttenberg, his daughter was unfortunately tragically killed in a mass shooting and he's been a very strong advocate for gun control which is wild follow him on Twitter. But he retweeted a tweet from Malcolm Nance that says, dear new Palestine war experts and he goes on to justify them bombing 400 people because it's not just a tent camp anymore, it's actual neighborhoods and that there's tunnels under it. Like that excuses them. And by the way, Israel says there's tunnels under the whole of Gaza which means they could just level everyone. With that hairline and worship of those two demons, I'm not shocked that you're progen aside. Malcolm Nance. But Fred your daughter died in a mass shooting. You want to ban guns to protect her. But you can't call for a ceasefire to protect these children, these babies we're seeing.",subjective
@c0c0c0c1_video_7296949616191360299.txt, أسمك جاني حوض وانجان أسمك وحفظك وسمح الحركة في ليبيا محمد يحساء وضحنا محمد يسرى وضحنا جنسيكك سوارية ديانك؟ أعملك ملازم أول مصام أعملك ملازم أول مصاد أمتشلم نتف المصاد أمتشلم نتف المصاد أمتشت إليبيا أمتشلم مصاد أمتش,subjective
@petermiljak_video_7217973849961270533.txt," Stop doing your leg extensions like this. First, you want to make sure that this backrest is set up to a distance that's going to lie to line your knees up with this axiom rotation. And you also want to make sure that your hips and lower back are up against this backrest the entire time. Next, you want to set up this shin pad to right around your ankle joint. You also want to make sure that this arm is set up on the lowest setting so you can get full range of motion. Now before I initiate the movement, I want to make sure that my hips, knees and ankles are in line the entire time. In other words, I don't want my knees too wide and have my ankles in because that's going to place unnecessary tension on my knees. So again, I'm making sure my hips, knees and ankles are in line the entire time. I'm going to start by keeping my chest up. I'm gripping these handles to make myself stable and I'm pulling myself into the seat as hard as I can because I don't want my butt coming up in the movement. So again, I'm stabilizing my hips, making sure that my hips, knees and ankles are in line and then I'm extending out and up, controlling every rep, controlling that eccentric, but I'm not rushing the movement. I'm thinking about initiating the movement right here and almost envisioning pulling my quads up my leg. I'm working in the full range. I'm trying to extend as high as I can. I'm not just stopping here. Lastly, I'm driving my knees inward the entire time. So I'm not coming out like this. I'm pulling or pushing my knees in as I extend up.",subjective
