File Name,Content,Subjectivity/Objectivity
@paulicy_music_video_7347792354549583150.txt," I don't know if you guys know. Bricks is sanctioning the United States and Israel. Let's forget about TikTok being banned. America being sanctioned. Run that video, comment below. And this is for educational purposes only. What do you think about this, America? Run that video. Waves through the international community. The Bricks nations, Brazil, Russia, India, China, and South Africa have collectively announced economic sanctions on Israel and the United States, signaling a dramatic shift in global diplomatic dynamics. The decision to impose sanctions in support of Gaza, Palestine, reflects a bold stance by Bricks, an influential group of emerging economies, and carries significant implications for geopolitics, the Middle East peace process, and the principles that govern international relations. Before we start, please don't forget to like and subscribe to our channel for more updates. The longstanding conflict between Israel and Palestine with its roots deeply embedded in historical, religious, and territorial disputes has been a persistent source of tension in the Middle East. The situation in Gaza in particular has been marked by recurring bouts of violence, humanitarian crises, and complex geopolitical considerations. The international community has grappled with finding a peaceful resolution to the conflict, and Bricks' decision to impose economic sanctions marks a critical development in the ongoing quest for a just and lasting solution. The decision to sanction both Israel and the United States is noteworthy as it underscores Bricks' collective commitment to addressing the broader geopolitical context surrounding the Israel-Palestine conflict. While Israel has been a focus of international scrutiny for its actions in the occupied territories, the inclusion of the United States and the sanctions indicates a clear review of Washington's policies and actions in the region, particularly its unwavering support for Israel. The economic sanctions announced by Bricks are expected to have far-reaching consequences, trade, investment, and financial transactions between Bricks, nations, and Israel and the United States are likely to face restrictions, potentially impacting the economic well-being of these nations. The move reflects a willingness by Bricks to leverage its economic influence as a tool for promoting diplomatic change, challenging the conventional notion that economic sanctions are primarily the domain of Western powers. The Bricks nations, often characterized by diverse geopolitical interests and priorities, have found common ground in their support for the Palestinian cause. This unity speaks to the evolving dynamics of global diplomacy, where traditional alignments and alliances are subject to shifts based on shared values, regional concerns, and a desire to shape a more equitable world order. China, as one of the Bricks members, has increasingly asserted its role as a global economic powerhouse and diplomatic actor. The country's economic influence, paired with its long-standing commitment to a multi-bola world, positions it as a key player in the Bricks decision to impose sanctions. China's growing role in global affairs is reflected not only in its economic clout, but also in its willingness to take a stand on issues of international significance. Similarly, Russia's involvement in the decision to impose sanctions underscores its desire to play a more prominent role in shaping global narratives. The Kremlin's geopolitical maneuvering, especially in the Middle East, has become increasingly assertive. The decision to support Gaza through economic sanctions is not only a reflection of Russia's stance on the Israel-Palestine conflict, but also a strategic move to enhance its influence on the international stage. India, with its historical ties to Palestine and its aspirations for greater global influence, has also aligned itself with the Bricks decision. While navigating complex relationships in the region, India's support for the economic sanctions sends a signal of solidarity with the Palestinian cause. It reflects a nuanced approach by India to balance its strategic partnerships with various nations while upholding principles of justice and international law. South Africa's participation in the decision to impose sanctions carries a unique historical context. The nation, having overcome apartheid and transitioned into a democratic society, understands the significance of international solidarity in addressing issues of injustice and human rights violations. South Africa's involvement in the Bricks decision aligns with its commitment to global justice and equality. Brazil, with its growing economic influence and aspirations for a more prominent role in global affairs, adds another layer to the collective decision. Brazil's involvement underscores the idea that emerging powers, when united, can exert significant influence on the world stage, challenging the traditional dominance of Western powers in shaping global narratives. The impact of Bricks' decision to impose economic sanctions on Israel and the United States goes beyond the immediate economic repercussions. It sends a powerful message to the international community about the shifting dynamics of global power and the emergence of alternative voices in diplomatic discourse. The move challenges the notion that major global decisions are solely the prerogative of a select group of Western nations, marking a departure from traditional power structures. The decision also raises questions about the role of economic sanctions as a diplomatic tool and their effectiveness in achieving political change. Bricks' move suggests a belief that economic pressure can influence the behavior of nations, a strategy traditionally employed by Western powers. Whether this approach will yield the desired results or further entrench existing positions remains to be seen, but it adds a new dimension to the ongoing debate about the efficacy of economic sanctions in international relations. The reaction from Israel and the United States to the Bricks sanctions is likely to be complex. Both nations have historically resisted external pressure on their policies in the region and the imposition of economic sanctions by influential emerging powers poses a significant diplomatic challenge. Israel, in particular, may view the move as a betrayal by nations it may have considered potential partners or neutral observers in the complex Middle East landscape. The announcement of sanctions is likely to intensify the already polarized global discourse on the Israel-Palestine conflict. Supporters of the Palestinian cause are likely to view the Bricks' decision as a positive step toward justice and accountability, while those aligned with Israel may see it as an unwarranted interference in the region's internal affairs. The diplomatic fallout may further strain relations between Bricks nations and the Western powers, adding complexity to an already intricate web of alliances and rivalries. As the global community grapples with the implications of Bricks' decision, the United Nations, as the primary international forum for conflict resolution faces renewed challenges. The Security Council, where both Russia and China hold veto power, will likely become a focal point for diplomatic maneuvering. Efforts to forge a consensus on the Israel-Palestine issue, already hampered by historical divisions, may face additional hurdles as Bricks nations assert their influence on the diplomatic stage. The announcement of economic sanctions by Bricks in support of Gaza-Palestine is a landmark moment in global diplomacy. It underscores the emergence of alternative power centers and challenges the traditional narrative that has long dominated international relations. The decision sends a clear message about the importance of justice, human rights, and the pursuit of a more equitable world order. As the geopolitical landscape continues to evolve, the impact of Bricks' decision will reverberate far beyond the immediate context of the Israel-Palestine conflict, shaping the future contours of global diplomacy and the principles that govern the international community. In the aftermath of Bricks' announcement of economic sanctions on Israel and the United States, the diplomatic landscape witnesses a seismic shift. The ramifications extend beyond the immediate context of the Israel-Palestine conflict, impacting global alliances, regional stability, and the efficacy of economic tools in shaping geopolitical outcomes. As the international community grapples with this unprecedented move, several key considerations come to the forefront. One of the immediate concerns is the potential ripple effect on the Middle East and its fragile geopolitical balance. The region, already marred by multiple conflicts and power struggles, now has to navigate the consequences of Bricks' decision. The dynamics between traditional allies and adversaries may be redefined and the move could contribute to reshaping alliances, potentially leading to a re-evaluation of strategic partnerships in the region. The reactions from other major players in the international arena become crucial in understanding the full impact of Bricks' sanctions. Western powers, notably the European Union and the United States, are likely to respond with a mixture of concern, criticism, and strategic recalibration. The imposition of economic sanctions by a block that challenges the established order prompts a reassessment of global power dynamics and the traditional levers of influence. If you liked this video,",subjective
@dumbbellzonwallstreet_video_7070257604550806830.txt," New to the market. Yeah, I know. Trying to figure out exactly what you're doing. Yeah, I know. Tell you what. Go get a pin, go get a pad, cuz class is now in session. So as we look into the state of the world right now, we understand there's three entities. Actually, there's way more than that, but the three that everybody is understanding at this point, we have Russia. We have NATO and we have Ukraine, right? So in my opinion, Russia has completely overplayed their hand. Completely. Let's look at the Russian market. Right now, there is no Russian market right now. There's actually clothes and shut down at this time. Within the last 36 to 48 hours, the economy in itself has dropped 40 plus percent. It's probably closer to 45 percent because of the acts of aggression and also the sanction. Keep in mind, these ain't nothing but economic sanctions. What sanctions you ask? I guess you don't even worry about it. All they are are laws designed to block, to ban, and to restrict trades from either a country, or a group of individuals that does not comply to foreign policies. Write it down. What does that all mean though? Alright, let me break it down a little bit further. What it means is we're fitting to put the press on you. You cannot move. The credit that you've got you ain't got trash. The money that you got that you've got you had right there? Trash. Worthless. Ultimately, I'm boxing you in. And if that ain't enough, I'ma continue to put a little bit more pressure in lean on you. I'ma start affecting your water, treatment. I'ma start affecting your food. I'ma start affecting your medicine. Anything that is essential for humans to survive in your country until you get to with the program, I'm leaning on you. Write it down. You see what I mean when I say Russian might have overplayed their hand, what they thought was Ukraine was just gonna go ahead and lie down. But they didn't. We've been a lot of help right now. So if you look at NATO and itself, NATO is winning in every statistical category. Anything that comes to as far as troops, as far as aircrafts, as far as tanks, as far as everything, etc., etc., money, everything, everything except one. And that is the kicker per se because Putin is more irritated right now. So what does he have? More of the NATO? Nuclear weapons. That's why Putin for real was talking real greasy. That's what he was alluding to. He said he know what anybody that come through thinking they finna slide and try to help Yombo over here. Yombo finna see some real action that Yombo finna see some real action that Yombo finna see. Yombo finna see some real action that Yombo finna see. But how does that affect you and the market? What should your mind be on at this time? If you play in the market, your number one thing should you should be thinking about? Our commodities. Commodities. That's what you need to put your focus at this point. But keep in mind, bro, this ain't financial advice. So make sure you're doing your own due diligence on everything that I've said. I hope you learn something. You already know what time it is. Go!",subjective
@thisiscory_video_7294843444638354730.txt," When it comes to our foreign policy, I believe we should strengthen relations with Israel. I think they will be a crucial ally to us in the Middle East. And that is why I am authorizing the sale of defensive weapons to the state of Israel. Gonna sell on some anti-aircraft missiles. The best on the market. Whoa, timeout. I thought we were just gonna sell on some hand-ons. You're talking about selling them some very serious military equipment. Isn't there an embargo on selling Israel that type of stuff? Well, I have a certain fondness for the Israeli people. They have a strengthen that I resolved that I admire. And I believe it is our duty to help protect those people in that dangerous region. Not to mention we have congressional elections right around the corner. It wouldn't necessarily be the worst thing in the world if the Jewish people here in America found out that I was the first US president to sell weapons directly to the state of Israel. If I'm hearing you correctly, are you saying the only reason you're selling weapons to Israel is so you can get more Jewish people here in America to support your party during the midterms? Hey, I never said that. However, when this deal goes through, make sure we are now set in New York City, particularly in Brooklyn, and make sure we are now set in Boko Raton. Well, that was pretty transparent. However, I do want you to be aware that we have some intelligence coming in telling us that Israel is developing its first nuclear facility. Hold up. They're doing what they're now? Let's cut to the chase. Now, a little birdie told me that you all were developing a nuclear facility in Israel. Now, look, I am willing to form a special relationship with Israel. I'm gonna give you weapons and going to give you aid. However, under no circumstances, are you all to be developing nuclear weapons in Israel? Whoa, whoa, whoa, calm down, Kennedy. Okay, you know me better than that. We're not developing nuclear weapons over here. We're developing a nuclear reactor for energy and peaceful purposes, man. Well, if that's true, then you won't mind if we send representatives from America to conduct by-and-you-will inspections of your nuclear facilities. Oh, man, the line is getting fuzzy. I couldn't hear you just now. What did you say about bye? Bye. You saying you're bye? Are you coming out to me, bro? What did you say? You know damn well you hear me. I'm not budging on this, okay? I don't want any nuclear, hanky, panky going on in the Middle East. Okay, okay, I get it. Just hold on for a second. I gotta go take care of something. Hey, who is this? This is Kennedy. Who is this? This is the new prime minister of Israel. The last guy resigned. Really? Why did he resign? Personal reasons, man. He didn't really go into it. Look, I know about all of this back and forth on our nuclear facilities. And I'm willing to agree to some limited inspections every once in a while. You guys can come and look at the front part and the break rooms and stuff like that. I want by annual inspections and I want to see the whole goddamn facility from top to bottom. Okay, listen, clearly you're upset. I can hear that. Why don't I call you back in a few months and we can get this thing sorted out? Okay, fine. Got it. Damn it. Hey, let me speak to the prime minister of Israel. Yeah, this is him. Who is this? This is Johnson. President of the United States. What happened to the last guy? Kennedy, I don't worry about that. Listen, I heard about all this nuclear back and forth between my country and your country. And well, I'm not going to be quite as rigorous as my predecessor was when it comes to these inspections. Now we're going to come in January. Then I see what's going on. And as long as you make sure you clean your room, I think you'll be all right. Johnson, I think this is going to be the start of a very, very, very, very beautiful relationship.",subjective
@lisaremillard_video_7358641693111012654.txt," It looks like we are going to get another TikTok ban bill in the House of Representatives. This one totally different than the one the House just overwhelmingly passed last month that the Senate is now considering. This one is new as of today. Now, this is going to get a little complicated here, but I need you to stay with me so you fully understand what's going on. So at this point, tonight, right now, the details of all of this are still very vague. But House Speaker Mike Johnson announced earlier today that he is going to try and move four separate bills, but then wrap them all into one big package. Three of the bills would be four and eight bills for Ukraine, Israel, and Taiwan. And then one bill would have several conservative national security priorities. And this alleged TikTok ban bill would be snuck in there. The Speaker says he wants to move this package by the end of this week. Now, let me be very clear. At this hour, the Speaker has not unveiled any actual text of these four bills. So I cannot tell you, nobody can tell you what any of them specifically say or what they would specifically do. But what I can tell you for sure tonight is lawmakers on both sides not happy with this plan. Far-right Republicans are pissed because, one, they don't like big packages of bills like this, two, because they don't want to see any forward to Ukraine and three, because there's no explicit border policies included in this proposal. In fact, if the Speaker moves on this package, Representative Marjorie Taylor Greene has threatened today that that would trigger her motion to vacate. So she's been saying all day that she has the support she needs to get Mike Johnson fired as Speaker of the House. Now, on the Democrat side, some say they want aid to Ukraine and Israel and Taiwan so badly that they're willing to vote separately on this plan that the Speaker has come up with. But others hate this idea, because they say the simplest path is for the House Speaker to just put that massive overwhelmingly bipartisan $95 billion for an aid package. The Senate already passed on the House floor for a vote. Now, on top of all of this opposition, there are also some real technical and logistical hurdles the Speaker would have to overcome to even get these proposed for bills to the floor this quickly. This is going to move fast, though. So I'm going to keep you posted as we learn more.",subjective
@feeonline_video_7242058547545214254.txt," The idea that Cuba has done poorly because of the US embargo is absolutely ridiculous. It has unequivocally done poorly because of socialism. And hey, yeah, let's lift the embargo. All for that. But I can say that without blaming the failures of socialism on the embargo. The revolutionaries wanted to take away Cuba's dependence on America. They were completely fine with the embargo happening. In fact, they saw it as a good thing. They knew it wasn't going to hurt them because they side trade agreements with countries like the Soviet Union and China. These countries more than covered the losses incurred by not being able to trade with the United States. This proves that the many problems that Cuba had throughout the next three decades after this were not because of the embargo. You didn't really see the effects of the embargo until after the fall of the Soviet Union. Venezuela didn't fail because of sanctions either. It doesn't make any sense to claim that because Venezuela was failing before the sanctions. Maximum number of daily calories that can be purchased with a minimum wage in Venezuela. Decreasing beef for the sanctions. In fit more calorie rate, increasing beef for the sanctions. Oil production decreasing before the sanctions. Again, I'm all forgetting rid of the sanctions in embargoes, but let's put the blame on the policies that actually caused the most harm.",subjective
@liisaach_video_7285686948318940447.txt," war is coming soon. But few people hear them. True news will give you the latest details on War of War 3. We will also tell you about the mysterious scratches and dents on Barack Obama's SUV that the news media has covered up. And we will have information about researchers' plans to develop an mRNA vaccine that can be administered by breathing in the vaccine. Let's start with troubling reports from Moscow that a massive civil defense drill will be held in Russia tomorrow. October 3rd, Dr. Carter Sears with the report to see on the screen the news week headline Russia prepares nationwide drills with nuclear war scenario. And actually this article is from late last week and Russia set the whole nationwide exercises early next month according to new reports and preparation for the danger of armed conflicts involving nuclear powers. The Russian authorities will hold large-scale drills across the country on October 3rd. That's tomorrow because of the growing danger in armed conflicts including with nuclear capable of powers and the laws of telegram channel which is linked to Russia's security services reporting on Thursday citing the head of Russia's federal service for surveillance on consumer rights protection and union well-being. Now this will be the first time that Moscow has held such drills which will imagine that Russia is at least partially under martial law and that up to 70% of the country's housing facilities have been destroyed. Think about that. Think about what they're scenario there planning. 70% of the country's housing facilities destroyed. Now these exercises will also suppose that the general mobilization has ended and there is the possibility of re-active contamination of the policy report. Now leaders and officials from across Russian society from civil defense leaders to heads the state corporations will take part in the drill.",subjective
@justineeduump_video_7326470455215344929.txt, Because there's nothing about me that's horrible.,subjective
@taxbillionaires1_video_7341206996638600490.txt," the time to mention the political prisoners that have been imprisoned by the capitalist system, because they have done things for the right, for the right of people, for black liberation, for a diginous liberation, we have folks that cannot have full lives like Edwards, Norton, and Julian Assange, because the United States of America refuses to understand that not everything that is legal is legitimate, not everything that is legal is right, and that we have the right to create the level of society that allows us to live in dignity. And this is what these political prisoners have done. Moumiya Buljimal, Leonard Peltier, the black liberation movement, freedom fighters, that after coming out of being kidnapped by the state, have failed health system and die. The United States government, Republicans, Democrats, the ruling class of this country are killing our people, and they are caging them. We need to stop that.",subjective
@theredlinepod_video_7238559263960960264.txt," Whilst Ukraine, the eminence Syria dominate the global headlines, many of the conflicts have fallen somewhat under the radar. So here are seven conflicts happening right now that you've probably missed. The first one is a six-way civil war currently unfolding in Myanmar, between the military, the opposition, and numerous regional actors. The second is a conflict over the border in Butkhan, between Khedigistan and Tajikistan. The third is an increasingly complicated civil war reigniting inside Ethiopia, whereas one from began to die down, the other one begins to flare up. The fourth is happening right now in the Democratic Republic of Congo, where we see increasing escalation and border incursions by Rwanda and Uganda. The fifth is the Anglophone Wars currently taking place inside Kamarud, between the English and French-speaking parts of the country. The sixth is the ongoing Libyan civil war currently at a standstill, and the seventh is the conflict between Armenia and Azerbaijan, where the dispute due territory Nukhornokarabakh. And even looking at these seven, I'm living out a whole load of civil wars, border disputes, and de facto conflicts. The state of Gloufiz, coming increasingly complex.",subjective
@crisisalgorithm2.0_video_7202301124165143854.txt," WikiLeaks released thousands of documents and files that it says expose hacking tools used by the Central Intelligence Agency. The leaks purportedly show that the CIA is capable of hacking smartphones, computer operating systems, automobiles, messenger applications, and even internet-connected televisions. The series of files, dubbed Vault 7, consists of 8,761 documents and files allegedly from the CIA's Center for Cyber Intelligence. Though many of the tools detailed in the documents are the kind of things you'd expect from an intelligence agency, they provide an unprecedented blueprint for how the CIA could hack individuals they're spying on. Here's how they could work. The CIA operatives are investigating a suspect in France, we'll call John. According to the leaks, CIA hackers operate out of the US consulate in Frankfurt, Germany, using it as a base to cover Europe, the Middle East, and Africa. From the confines of the consulate, the CIA can track John's activities around France. The CIA purportedly has a few techniques it can use to hack into versions of Apple's iOS, the mobile operating system used in iPhones. The WikiLeaks documents detail malware allegedly used as a hacking tool that appears to remain on an iPhone even after it has been rebooted, a technique known as persistence. To gain access to phones and other devices, the CIA would exploit zero-day bugs, previously unknown flaws in the operating systems code, that they would collect and store. If the CIA hacks John's phone, it can bypass the encryption of messenger apps like WhatsApp, Signal, Telegram, and can file that John uses and collect voice audio and messages before the applications encrypt John's text. To track his movements, the agency can activate the camera and microphone on John's phone without him knowing and retrieve his geolocation. Even if his cell phones powered off, the documents describe how the CIA can hack other internet-connected devices to monitor John's activity. Working with British intelligence, the CIA developed an attack that can place Samsung smart TVs in a fake off mode. So while the TV appears turned off, in reality, it's functioning as a bug and recording his conversations in the living room. The CIA also apparently has the capability to target John's wireless internet router to connect to his infected computer or access files. American CIA hackers can also allegedly leave false breadcrumbs to mask the operations fingerprints and make it appear that it was carried out by another country. That can be done by inserting malware components from a known Chinese, Russian, or Iranian hacking operation, for example, into a US one. There's evidence that the CIA has been collecting malware components known to work and oversee cyber attack operations. The CIA declined a comment, quote, on the authenticity or content of purported intelligence documents, end quote. But if authenticated, the trove would be one of the biggest breaches in the spy agencies history. The spokesman for the White House also declined a comment. The extent of the impact on US security remains to be seen. Apple, Microsoft, and Alphabet Inc's Google have all said in statements that they've already addressed some of vulnerabilities. The other investigations were continuing.",subjective
@tanikin2000_video_7326203667596463362.txt, Редактор субтитров А.Синецкая Корректор А.Егорова,subjective
@the_moderate_man_video_7196432840337247534.txt," The majority of people working at the Department of Veterans Affairs treat absolutely every single veteran they meet like some bum looking for a handout. Then they go home and post all over social media about how much you should donate to support the war effort in Ukraine. We have to care about the Ukrainians, hypocrites. We see exactly where your loyalty is lie, and it definitely isn't with the men and women that served your own country.",subjective
@middleeasteye_video_7155849875211439365.txt," not pro-Russian. It's common sense. The working class of Europe have nothing to gain from this war and everything to lose. And I find it laughable that those calling for arms to Ukraine never call for arms for the people of Palestine or for the people of Yemen. Unlike you, I oppose all war. I want to stop. I make no apology for that and I'm not going to be scapegoated and labeled for us.",subjective
@iamlijingjing_video_7262668612333292846.txt," The United States doesn't give a damn what international community thinks. Take the embargo on Cuba as example. For 30 years in a row, the UN General Assembly voted overwhelmingly to adopt the resolution condemning the US embargo of Cuba. Only two countries voted against it. The United States and Israel, several years more than 185 countries having voting in favor of adopting it. The US just completely ignored the will of the international community for three decades. The US blockade against Cuba has lasted for 16 wind years. And is the longest embargo in modern history that prevents businesses and businesses on their US laws and majority owned by US citizens from conducting trade with Cuba. And that has deeply affected areas that have left in Cuba. That damage Cuba's economy hindered its development and isolated the country from the global community. And the US even heightened its sanctions on Cuba during the pandemic, which made accessing basic necessities like medicine and food even more difficult for people in Cuba. The sanctions is the most incidious and provisive form of warfare by the Pentagon and the Wall Street.",subjective
