File Name,Content,Subjectivity/Objectivity
@aclu_video_7357025392839986475.txt," Earlier this week, the Arizona Supreme Court revided abortion ban from 1864 with virtually no exceptions. That's you heard that right. An abortion ban from the same time here as a civil war before women have their right to vote before Arizona was even a state, while this is horrifying news, will always fight for your right to get the health care that you need. This November, voters in Arizona will get the chance to vote on a ballot measure sponsored by our friends at Arizona for abortion access that will restore abortion access in the state and protect it from further attacks by extreme politicians. In the meantime, abortion is still available in Arizona for a limited amount of time. If you need information about where to get abortion care, head to abortionfinder.org to learn more about your options.",subjective
@adammockler_video_7237268212461669675.txt," From what you said, it sounds like you were born before the civil rights movement. Oh yeah. So black people couldn't buy houses in your lifetime when you were maybe like a baby. And well aware of that. So you don't think there's any downstream effect. I felt oppressed at that time. Yeah. But that's what Martin was trying to correct. Right now, I see so many people living off the government handout. I'm pretty sure welfare use per capita is higher in red states than blue states. There's, yes, but there are so many people living off of the government handouts. And that is not that much farther away from slavery. They were a slave. They were given housing, food, clothing, medical care. They asked the people ask them to work. Yes, there were landowners that were violent and mean to some of them, but there were others that were humanistic.",subjective
@adventuring_adams_video_7143414058094546218.txt," You know, Waiting for a good day to happen, you know Waiting around and love to die, so not I just said yeah",subjective
@agirlhazznonameagain_video_7241774557042953514.txt," It is looking like Mark Meadows did sing like a canary. Watch this little clip I found of the New York Times author who wrote the article about this. Meadows is lawyer George Twelter, who said without commenting on whether or not Meadows is testified before the grand jury or in any proceeding. Mr. Meadows has maintained a commitment to tell the truth where he has a legal obligation to do so. In many ways, a perfunctory response, and it doesn't confirm anything, but in Trump's world where a loyalty is such an important thing, and anyone who turns on Trump is seen as disloyal or anyone following legal procedures, the scene is disloyal. This is clearly a sign that Mark Meadows is in the hands of an attorney that was going to make sure that he followed the law. And George Twelter is someone who is fairly extremely experienced in this area and, you know, you know, and knows what they're doing.",subjective
@agirlhazznoname_video_7180543962300615982.txt," Okay, after reviewing a lot of the J6 committee report and listening to other people's views I just have a couple thoughts do you guys remember sort of at the beginning of the J6 committee when everyone's like who's the rat who's the rat? If he is not already the rat he will be the rat He's the Trump's fall guy. He literally has more evidence against him than even Trump It's he planted insurrection on his cell phone This is how Rico investigations work everyone's like why is this taking so long? Why is this taking so long? This is what it takes so long for they let you know Hey, we're looking at you and they apply pressure they apply pressure They say we have more evidence. We have more evidence. We have more evidence until finally you crack, right? They could start with the smaller fish to the bigger fish smaller fish to the bigger fish He is the last link to Trump have a great day",subjective
@agirlhazznoname_video_7241721087292116267.txt," You know what we've all been saying is Mark Meadows the rat? Did he rat? Did he rat? Well, the New York Times is reporting that Jack Smith did in fact sit down with Mark Meadows the rat, which explains why he hasn't showed his face this entire time. A potential bombshell in Jackson's twin investigations into Donald Trump. New York Times reported seven minutes ago that Mark Meadows, he was Donald Trump's chief of staff at the end of the presidency when the documents were taken as well as on January 6th, as events also under investigation by Jack Smith. Times just dropped a story. Under this headline, Mark Meadows has testified to Grand Jury in Special Counsel investigation of Trump. We will read from it, Mark Meadows, the final White House chief of staff under President Donald Trump and a potentially key figure. An inquiry is related to Trump has testified before a federal grand jury hearing evidence in the investigations being led by the Special Counsel's office that is according to two people briefed on the matter. Trump's is a figure in both of the two distinct lines of inquiry being pursued by the Special Counsel appointed to oversee the Justice Department's scrutiny of Trump. And, of course, Jack Smith, the Times goes on to report this. One inquiry is focused on Trump's efforts to cling to power after losing the 2020 election culminating in the attack by a pro-Trump mob on the Capitol. During congressional certification of the Electoral College results on January 6th, the other is an investigation into Trump's handling of hundreds of classified documents after he left office and whether he obstructed efforts to retrieve them. Times reports this, it's not clear precisely when Meadows testified, or if investigators questioned him about one or both of the cases.",subjective
@ahayah1980_video_7209829874977082666.txt," I'm a conflore to Mr. Gates for five minutes. Mr. Storch, you're our watchdog. Ukraine has a corruption problem, right? There's a long history of issues with corruption in Ukraine. Infrastructure minister arrested for stealing $400,000. Deputy head of Zelensky's office can't explain where the sports cars came from. So he had to resign. Deputy defense minister resigned over contract in corruption, but the defense ministry put out a statement that his resignation was a worthy deed. And the wife of a former Ukrainian politician was found with $22 million in cash crossing the border into Hungary last year. Seems as though a lot of the zeal for enforcement of the anti-corruption effort seems to align with the Republican control the House of Representatives in our country. Maybe that's a coincidence. But let's get to this end-use monitoring you testified to. The arms control act of 1996 requires end-use monitoring for certain defense articles that are sold or leased, right? Correct. There's no feature of anything we've passed that exempts what we've given to Ukraine from those requirements in the arms control act, right? Not exempts their different provisions as to how that plays out, different circumstances. But that is controlling law, controlling policy. And here's the upshot. As you testify here today, you cannot testify truthfully under oath that the DOD has complied with the policy and law regarding end-use monitoring all times in this conflict, isn't that right? So I want to be careful here when I respond to you, Congressman, to make sure that I'm clear. We are conducting a series of evaluations that look at the controls that DOD has in place to ensure that they are taking the steps that are required. And I get all that. But here's the operative question. We haven't complied with end-use monitoring, according to the law, with everything we've sent to Ukraine to date, have we? So our 2020 report, which is our last public report on this, made a number of recommendations. All of those have been made. I know. I know, but you're sort of dodging the question. You cannot testify that we have complied with the end-use monitoring requirements at all times during this conflict, can you? So are we have an ongoing evaluation? I get that it's ongoing. I'm looking backwards. You cannot testify that everything is complied with the law in the end-use monitoring, can you? So some of that gets into the classified report that we should previously. I think everyone watching this could see that if you could testify to that, you would. You're citing a classified report. I don't know why that reports classified. I think the American people deserve to know if this 1996 law is being followed or not.",subjective
@ajdi25318jc_video_7254480387030715691.txt," A recent and far-reaching event in the United States was the storming of the US Capitol on January 6, 2021. The incident happened near the end of the Trump presidency, when pro-Trump protesters stormed the Capitol building in Washington, D.C. They are trying to prevent Congress from formally certifying the results of the 2020 presidential election, claiming that the vote was rigged. The attack led to an emergency shutdown of Congress, the evacuation of lawmakers and congressional staff, and some injuries and even deaths. The incident shocked the world and highlighted political divisions and social unrest within the United States. The event had a major impact on the United States. First, it raises concerns about democracy, the rule of law, and the integrity of elections. The international community questioned America's democratic image and denounced the attack on the Capitol as a threat to democratic values. Second, shocks have further exacerbated political divisions. Various parties have different interpretations and responses to the incident, which has intensified the atmosphere of political confrontation and confrontation. President Trump was impeached a second time by the US House of Representatives for encouraging violent insurrection. Third, the incident raises questions about America's domestic security and policing system. Investigations were launched into failures to protect the parliament building and discussions on police reform and enhanced security measures were prompted. Finally, the shocks have also galvanized global attention to the problem of extremism. Many countries face similar challenges of extremism and the experience of the United States serves as a case study for other countries and the international community. To think about how to respond to and prevent extremism. The storming of the US Capitol revealed the profound problems facing American politics and society, which will continue to influence and shape the direction and future of the United States.",subjective
@albertoramos073_video_7231808196719955246.txt," And I have a message to all the white supremacists and the Nazis who came into Charlottesville today. Our message is plain and simple. Go home. You are not wanted in this great commonwealth. Shame on you. You pretend that you're patriots, that you are anything but a patriot. You want to talk about patriots, talk about Thomas Jefferson and George Washington, who brought our country together. You think about the patriots today, the young men and women who are wearing the cloth of our country. Somewhere around the globe, they're putting their life in danger. They're patriots. You were not. You came here today to hurt people. And you did hurt people. But my message is clear, we are stronger than you. You have made our commonwealth stronger. You will not succeed. There is no place for you here. There is no place for you in America. We work here today to bring people together to you and of I folks. I remind you all that we are a nation of immigrants. Unless you're Native American, the first ships that came to James Town, Virginia in 1607. And since that time, many people have come to our great country to unite us. Our diversity, that mosaic tile of immigrants is what makes us so special. And we will not let anybody come here and destroy it. So please, go home and never come back. Take your hatred and take your bigotry. There is no place.",subjective
@aleena4637_video_7232392527943339307.txt, BASH STREET,objective
@alexx_robinson_video_7228614883787427114.txt," And it's Alex and today is Give No La Day. Today I'm asking for your help to raise money for the ACLU of Louisiana. This is a woman-led, black-led, racial justice organization right here in Louisiana. Do I really need to go into all the reasons why racial justice is important, especially in this state and in this city? Probably not. If you want to see less unfair policing, less unfair voting rights, and less mass incarceration, then I highly recommend donating today to the ACLU for Give No La Day. You can do this by going to the link in my bio and remember Give No La Day is a day to support your community, so let's do it.",subjective
@alicollinsproductions_video_7112928439602220334.txt," Okay, I just want to give folks a heads up that if you're not kind of watching what's happening with our public education system, then you're not aware of what's going on in our country, in our democracy. Many folks don't know that McCarthyism, and if you remember that, it's all about how they were basically creating black lists and expunging people from jobs and things like that for supposedly being communists. We have a new McCarthyism happening right now, and it's focused on this kind of witch hunt for people that are doing anti-racist teaching, social justice education, under the guise of critical race theory, which most people know isn't actually being taught in school. The real impetus is actually to remove educators at all levels, whether they're on the school board, whether they're superintendents, principals, or teachers. Remove folks that are actually thinking critically about race and power dynamics and how we can create schools and honestly communities that are safe and affirming for folks that have been historically oppressed. These folks are targeting CIT, but they're also targeting LGBTQ communities, and you see this with the Don't Take A Bands and all of that mess. And it's not just Texas and Florida, it's everywhere. In Cincinnati's Forest Hill School District, they've basically just banned anti-racist teaching. So I guess that means they'll be doing racist teaching. Check it out. Now, the resolution that was proposed was nicknamed the resolution of kindness, where it was aimed to have the district declare opposition to use race-based and-or identity-based training and curriculum and subjects that are related to critical race theory. Now it says that these teachings have no positive side to them, which is why they do not want them to.",subjective
@aliyahhh.3_video_7116861270913060138.txt, the,not sure
@ally_rayy_video_7336425541626498346.txt, I think I like this little life. This little life. I think I like this little life.,subjective
@alostrich_video_7328074893591891246.txt," Breaking Southern states from the least southern to the most southern number 14 Missouri just be happier on the list number 13 Oklahoma listen, I think that Oklahomaians Oklahoma Oh, Oklahoma's are just gonna be excited that they even made the list, you know At least the ones they care. I mean there are parts of Oklahoma that are a southern is cornbread But there are also some parts of Oklahoma that are as Midwestern as Corn I don't know. I don't know what you'll have But I do know that the entire state can come together and agree as one that they hate Texas So as far as I'm concerned you're part of the South Oklahoma until we hear you call the bottle of Coke pop and then you're out here Number 12 Virginia this one was tough Listen if I could take the half of Virginia that has Roanoke and Lynchburg I would do that in the heartbeat, but we can't cut Virginia in half Okay, they already did that once and that gave us West Virginia and nobody wants West Virginia Number 11 Kentucky there are so many great things that Kentucky has given not just the South but the entire world they invented bourbon Fried chicken and horses, but if you take a closer look at Kentucky You will notice that the bluegrass state is home to over 20 skyline chili locations That's the place where you put chili on top of spaghetti and that ain't something that's disgusting Number 10 Florida. Yes, it is true The further south you go and Florida the more northern it gets But some people love to argue that Florida itself is not a southern state and those people have never stepped foot in the Panhandle. Yes, South Florida is just New Jersey with alligators, but the Panhandle is a southern is it gets Pensacola is basically Alabama with lottery tickets number nine, Texas Here's the thing Texans consider themselves Texan first and then southern, but they've got all the characteristics of a southern state They've got the accents. They've got the hospitality They've got the crazy weather that the rest of us have to deal with the only thing really holding them back is their inferior barbecue and Indebility to make good chili. Yes, I said it, but I probably shouldn't have please don't take our buckies from us Number eight North Carolina. Now, this is the first state that feels 100% southern But I can't rank them any higher because they don't have a complete societal collapse when they're threatened with like half an inch of snow Oh, and the fact that they don't have a single SEC team. Grow up and join a real conference already. Number seven Arkansas part of me really wanted to rate Arkansas higher because they've given us Johnny Cash the hub of culture and savings known as Walmart and the World Champions Grow cookoff, but still parts of Arkansas feel midwestern and Texasy and Whatever Missouri is but the most southern parts of Arkansas aren't really that populated and they're off your radar and I'm pretty sure That's exactly how they want it to be number six Louisiana No state in the country is more unique than Louisiana. They've got their own food. They've got their own language But yeah, there's still southerners can be from Shreve port to New Orleans. They're also very cajun Especially down in the bayou. If Yankees have a hard enough time understanding all of our accents They ain't got a snowballs chance of South Florida of understanding anybody from home. Number five South Carolina just how southern is South Carolina? Well two of their favorite pastimes are arguing about barbecue in debating whether or not North Carolina is a southern state So yeah, they're one of us except the rest of us don't understand why you keep putting so many Paul Meadow tree stickers on your car What is that all about? Okay, we get it you get trees number four Georgia shock to see him so low on the list Yeah, I understand but here's the thing Atlanta Number three Tennessee now the land of dolly could make some very compelling arguments Why they should be number one on this list, but recently they fall in love with fake moonshine So listen to me very closely Tennessee. I cannot rank you any higher until you recognize a real-born shine It does not have a barcode number two Mississippi this one was tough. I love Mississippi It's one of the most beautiful states in the country and don't even get me started on how good their food is Do you remember in the blindside when coach shows said that you could stop it any Mississippi gas station and get the best Barber Cucayla of your life he wasn't joking But he also wasn't telling the whole truth because that gas station also has the best biscuit You've ever had as well as knockoff sunglasses tanning beds and accountant mechanic a notary. It's basically a little Walmart Number one Alabama It is the absolute heart of the South. I mean where else in the world? Are you gonna see a baby drinking sweet tea out of a bottle? Hopefully nowhere, but I did see it one time in Coleman And I hope that baby is okay when it comes to food Bama checks all the boxes barbeque seafood fried whatever you name it They've given the world Hank Williams bow Jackson Harper Lee 10,000 Alexander Schneider billboards and one billboard that tells you to go to church or the devil will get you And I can't think of anything more southern than a sign telling you to get your butt in church or you're going straight to hell",subjective
@americanhistorygazette_video_7333582093248711979.txt," On this day, in 1950, Senator Joseph McCarthy delivered a speech in which he claimed to have a list of 205 enemies from within, who were members of the Communist Party working within the United States Department of State. This marked the beginning of McCarthyism and the red scare of the 1950s, where McCarthy's actions justified by the Cold War or was this pure hysteria.",subjective
@amoralee06_video_7236930101592493355.txt," Thank you. Thank you so much to all of our colleagues here who have made such incredible and forceful arguments. I want to reiterate one point. The reason why anyone is asking anyone on this stage about what we would vote for is because Kevin McCarthy needs our votes. Because Kevin McCarthy doesn't have the votes. Because Kevin McCarthy is going to the White House without a majority of his caucus. He does not have what is necessary to negotiate. And for any question about what anybody would settle for, he has responsibility to concede. So if he wants any democratic support, he has to come to the table. And we have seen him over and over again say that he will not negotiate, that they are engaged in hostage-taking, not negotiation, extortion, not conversation. And that is not something we can establish. It is not something we can reinforce in this country. The proposal that we see on this table right now, that Kevin McCarthy and Republican caucus have put down has been an absolute rejection of the same reckless tax cuts that were passed in 2017, that we said at the time would explode the debt ratio that would explode the deficit. And now, several years later, we are in this scenario. And instead of them recognizing the error of their ways, they want to protect tax cuts on yachts and private jets and make single moms pay for it. And that's where we say no. That's where we say American people did not elect house progressives so that we can lay back while people's food benefits are cut. We're here to fight for working families. And so this is the last pocket to ask, what are we going to give up in terms of people's food, in terms of people's health care, in terms of veterans? And the time is now to ask the Republican caucus why they are valuing billionaires over veterans and single mothers. This is shameful. We can put an end to it. And it only takes five of the 18 Republicans that are in Biden-carried seats.",subjective
@andy.coleman.new_video_7302277133986958622.txt," These buses are nefarious in nature and were filled with FBI informants dressed as Trump supporters you can deploy it on top capital in January 6th. Yeah, your day is coming It's important to reflect upon the simple fact that ultimately Americans are quite capable of defending our own soil our own cultures and communities against foreign invasion Or against armed depression from within However, it's far more threatening To our Republic if our own government facilitates criminal invasion and it is incredibly incredibly threatening To our citizenry if our government's highest levels of law enforcement coordinate organized campaigns of weaponized oppression oppression harassment investigation arrest and prosecution and imprisonment of free Americans that Mr Chairman is the primary threat a Homeland indeed faces today Secretary May Orcus I've noted you as a worthy adversary sir for two and a half years But my issue is not with you today. I'm done with you I've completed my investigative work. It's quite extensive. I've filed my articles of impeachment against you and I've provided my investigative work to the appropriate committee. So let me just say that my articles have been filed and My time with you is done Direct to Rick Last year you might recall sir Our exchange regarding the FBI's involvement on January 6 and prior I'm happy to jog your memory to quote According to the record. I ask you did you have confidential human sources dresses trump supporters Positioned inside the capital on January 6 prior to the doors being open you responded I quote again. I have to be very careful of what I say To which I said it should be a no Can you not tell the American people know we did not have confidential human sources dresses trump supporters positioned inside the capital on January 6 A year has passed We sit here again a year later we the people Still did not have a definitive answer from you or anyone else in a Biden administration Regarding the FBI Presence and participation in the months leading up to The November election and in the weeks and days prior to January 6 and on January 6 here in DC We can't get a straight answer Although we have a tremendous amount of evidence Harvested and reviewed over the course of the last year Was you will see in September Stephen Dautano formerly charged at FBI's field office in Washington DC testified to the House Judiciary Committee that he was aware The FBI informants would attend the stop the steel rally thrown on January 6 You confirmed that the FBI had confidential human sources at the stop the steel rally on January 6 here in DC sir Con�stment as we've discussed before I'm not going to get into where we have or have not used Confensive human sources, but what I can tell you on you ask for a definitive. We're move on. It's my time You said no you're not gonna answer That's cool. We're watching mr. Chairman may I answer your moment the moment will come this my time earlier this year an FBI informant Who is reported to have quote His quote under March to the US Capitol with fellow proud boys members on January 6 closed quote He said he was communicating with his FBI handler while people were entering the US Capitol Can you confirm that the FBI had that sort of engagement with your own agents embedded within to the crowd on January 6? If you are asking whether the violence at the Capitol on January 6 was part of some operation orchestrated by FBI sources and or agents the answers in fat You're saying no no saying not violence orchestrated by FBI sources or agents Are you familiar with with You know what a ghost vehicle is direct your direct or the FBI certainly should you know what a ghost bus is a ghost bus I'm not sure I've used that term before okay Was pretty common in law enforcement. It's a vehicle that's that's used for Secret purposes painted over these two buses in the middle here There were the first to arrive at Union Station on January 6 0500 I have all this evidence. I'm showing you a dipitus iceberg mr. Chairman these two buses It's completely white These buses are nefarious in nature and were filled with FBI informants dressed as Trump supporters You can deploy it on to our Capitol on January 6th. Yeah, your day is coming right to right",subjective
@anwuleka_video_7164506174350675246.txt," Hey y'all, what's up? I'm back with another review and this time we're at the looking glass in Charlottesville, Virginia Guys, when I tell you we were highly disappointed we drove over two hours in the rain to go to this museum And when I tell you they bamboozled us online I'm sick like the museum is this one room. That's all you're getting I mean, it's a pretty spacious room. They have a couple of pieces in there, but that's it There's not multiple rooms. There's not multiple viewings and we also paid $15 Online for our tickets, but when we got there they didn't even check it They just told us to go in so I don't even think you had to pay But there was also an event going on so maybe that was why we walked through and like none of the pieces really made sense They kind of seemed like random fairy tale pieces put together. I don't know, but this place was giving juju Hey ritual system, but yeah, don't waste your time It's not worth it and this is why we will not go to Virginia again",subjective
