File Name,Content,Subjectivity/Objectivity
@buildersofmideast_video_7296084178540432641.txt," Did you know that it is only one time in the history of the world where Israel and Palestine actually made peace? That's right, the Palestinian leader Yasser Arafat shook the hand of the Israeli prime minister Yisra Krabim in front of the entire world and they agreed on peace in the Middle East. It happened 30 years ago in 1993. No one invited both sides to Oslo and they started negotiating. For the first time Palestine recognized Israel and Israel recognized Palestine. They started working out on the details, orders, refugees, business between the two countries, security for both the Israelis and the Palestinians. It was going so well they signed another peace treaty in 1995. Yasser Arafat received together the Nobel Peace Prize. For everybody around the world that was it, peace was on the way until something terrible happened. An extremist in Israel took the life of the Israeli prime minister, then Palestinian extremists jumped on the occasion and started terror attacks to cause more chaos. This trust between both sides started rising and eventually the Oslo agreement was put on pause forever. This story is full of sadness but it's also full of hope. It shows that what most Palestinians in Israel these actually want is peace. It's the extremists, the Palestinian extremists and the Israeli extremists who want to destroy everything and who only care about themselves that are responsible for the war. This handshake that happened 30 years ago is proof that Israelis and Palestinians can see eye to eye and respect each other. It's proof that there are people who believe a Palestinian state and an Israeli state can exist together. It's proof that peace is possible in the Middle East.",subjective
@cbsmornings_video_7086926931144297771.txt," Breaking overnight, violence at a holy site in Jerusalem for Muslims and Jews has injured more than 150 Palestinians and three police officers. Israeli police battled rock-throwing youths at the Al-Aksim mosque also known as Temple Mount. Thousands of Palestinians had gathered for Friday prayers in the middle of the Holy Month of Ramadan, which falls this year at the same time as Passover in Easter. A similar clash at the site last year led to an 11-day war between Israel and Hamas in Gaza.",subjective
@justgraciegrace_video_7293875046454529313.txt," Okay, so back on up kitty cats because there's a lot of things that we need to cover for the resolution of this report. This is gonna be a long video, so if you want to speed up the video, if I start rambling, or if you have the attention spawn of a toddler, but I will start by talking about what was at the end of the report, like the suggestions from the mission. If you don't know what I'm talking about, please watch this video that I made a few days ago about the Goldstone Report. I will be quoting a lot of this document because unlike the Israeli government, we like to come up with receipts and everything that I'm talking about in this video will be in the shmink in my profile. The Goldstone Report is available in multiple languages. It's available in Arabic, English, French, Spanish, Russian and Chinese as well. So if you want to download all of that, again, it's in the shmink in my profile, but without further ado, let's go. So at the end of the report, the mission gives recommendation to the United Nation as well as the Human Rights Council. I'm just gonna read a few sections and then we will go to the resolution. So there was a meeting that was held after this. And yeah, that's what we're mainly gonna talk about today. But so in the Goldstone Report section 1969 to the United Nations Security Council, a, the mission recommends that the Security Council should require the government of Israel under Article 40 of the character of the United Nations. One, to take all appropriate steps within a period of three months to launch appropriate, appropriate investigations that are independent and in conformity with international standards into the serious valuation of international human humanitarian and international human rights law reported by the mission. And any other serious allegations that might come to its attention to to inform the Security Council within a further period of three months of action taken or in process of being taken by the government of Israel to inquire into investigate and prosecute such various valuation. The mission further recommends that the Security Council should at the same time establish an independent committee of experts and international humanitarian and human rights law to monitor and report on any domestic legal or other proceedings undertaken by the government of Israel in relation to the aforesaid investigation. So I'm not going to read the rest, but in a nutshell, they are asking separate investigation from each part. So Israel as well as those who were in power at the time in Palestine to investigate what happened between December 2008 and January 2009, I believe. Now mind you that Israel refused to partake in this mission and therefore after that they're claiming to be an anti-Israel biased report, but then they didn't want to partake in any whole let me just come up with facts because then the UN did a general assembly assembly debate on first day November 5 2009 3pm in New York. In this assembly, every single member needed to vote in favor or now of the resolution of this mission. So like I said, asking Israel and Palestine to do independent investigations and then come up with report so then they could further more investigate and come up with a final resolution. A lot of people were in favor of the recommendations that were pointed out by the mission. So I'm not going to give all the countries, but I want to give the countries that were against it. Australia, Canada, Czech Republic, Germany, Hungary, Israel, Italy, Marshall Islands, Micronesia, Nauru, Netherlands, Palau, Panama, Poland, Slovakia, the former Yugoslav Republic of Macedonia, Ukraine, the United States of America. Are we surprised? I'm not surprised. Anyhow, before and after the vote, some of the members were able to back up their vote. So basically explain why they decided to vote in favor of staying or refuse the resolution of this act. And one thing that I wanted to highlight is what the Israel representative said. I would like to take this opportunity before the assembly proceeds to the vote to see clarification on on an element contained in operative paragraph four of draft resolution, which is a matter of concern to us and I suspect to other delegations as well. More specifically, we would like to ask who exactly will be the accountable, quote unquote, Palestinian side that would be responsible for undertaking investigations that are independent, credible and in conformity with international standards. Would it be the Palestinian authority that was ousted? Sorry, I don't know how to say this. From Gaza in a violent coup and is now effectively present there, or would it be the Hamas tea organization tea tea entity, which violates every international standard promotes tea, rejects the recognition of Israel and tries to derail the region from the track of the peace process. Israel, through your sir, would like to ask the sponsor of the draft resolution to clarify this critical aspect so that member states of the general assembly will know better, will know better what they will be voting for. The president, I give the floor to the representative of Egypt who presented the draft resolution on behalf of the Arab group and the non-aligned movement. And so the Egyptian representative said, with regards of the operative paragraph four of the draft resolution, the Palestinian authority itself declared that it is going to conduct its own investigation, which is independent, credible and in conformity with international standards. And Hamas, which may be considered an Israel as a tea organization, but is considered the legitimately elected representative of the Palestinian people, has already expressed its willingness to cooperate and to investigate to persecute those that are responsible for such crimes. We would like to hear the same from the representative of Israel. If he can confirm today that Israel is willing to undertake investigation that are independent, credible and in conformity with international standards, international law and international humanitarian law, I think this would be very news to general assembly before voting on the draft resolution. Yeah, and then the conversation goes on and more members defend their vote basically. It's a lot of countries that were in favor. So that was the final resolution that Israel and Palestine need to do their own separate, unbiased investigations. And I just wanted to highlight a few things that some of the state members said. Some of them are very long, but this one is short and it's coming from Malaysia. Malaysia voted in favor of the resolution 6410 because we strongly feel that Israel, the main perpetrator in the Gazan conflict, should be held accountable for the war crimes and gave violations of human rights and international humanitarian law, which it had committed during the conflict. In fact, we would have wanted stronger language in the resolution to reflect this view so as not to equate the victims with the perpetrator. Malaysia has always been that girl. Let me tell you. If you want to read all of that, it's available in a shrink in mine profile. And then in the next video, I will talk about the drama that happened after that and also what was the full conclusion of this report and why no actions were taken.",subjective
@controversialtalks96_video_7311320955706412321.txt," Do you speak English? Yes, I do. Did most of the people living here have they been evacuated? I don't know. I don't know. One of the things that you did is evacuated. It's evacuated. So what are you doing here? I was hitting it. You're going to hit the cat. It's very nice. Actually I live here with you. You're just, I don't have a small children. That's why I can't live here. Oh, so I've run with children. I remember that. No, I'm sitting next to you, actually. I've seen some old people walking around. Some old people, yes, some old people. But that's why I'm so seen. You like to see the old people walking around. Oh, you got like a baby. I'm not a kid of a year. I'm a kid. I have to work. I work in a machine. That's why I returned from a vacation to New York. I'm here and I need to be a busher. It's scary here. I've been here a lot. Yeah, yeah. I've heard this the whole time. There was alarm, and I've seen this. You got used to it. That's the weirdest thing I guess. I can't use the rock in the front. It's a reality. It's coming here just to feed the cats. That's not the sweetest thing I've seen all day. I don't know what is.",subjective
@designsbydebbieokc_video_7236245036013260075.txt,,
@theayecutiechannel_video_7198389794697858350.txt, استوضیره pirzer مده seas اذا habérًا تقصیم رانی؟ دو warfare ترگه تظر ما نفدxim  compassionate کرفد ا rho mosquitoes,subjective
@endtimenews7_video_7278802521026497838.txt," Okay guys, emergency news, flash update. They just added Israeli peace plan between Israel and the Palestinians to the UN SDG summit this Monday, September 18th, the same summit where they are getting together to strengthen their commitment for seven years to the agenda 2030 goals. Let me show you this. From the times of Israel, Saudis co-hosting UN event that revamping Israeli Palestinian peace process. Quoting from the article, the event titled Peace Day Effort for Middle East Peace will take place on Monday and is being put on by Saudi Arabia, along with the Arab League and the EU in cooperation with Egypt and Jordan. One of the diplomats said, UN Secretary General Antonio Guterres will be the key-note speaker. Wow, this could be huge. We need to pay attention and consider these things. Guys, we're living in the last days.",subjective
@nourie.tok_video_7189761927650889002.txt, فكير مظر يدع من نظر غلن,subjective
@nicgford_video_7304460304346402055.txt," UN Secretary General Antonio Gucheroz recently said, The attacks by Amaz did not happen in a vacuum. Let's look at that. In 2005, Israel placed a blockade on Gaza, and a year later, dove West class, then a senior adviser to Israeli Prime Minister Ehood Olmert, explained that the Israeli policy was designed to put the Palestinians on a diet and not make them die of hunger. In December 2008, Israel broke a ceasefire and launched Operation Cast Lead. Despite a UN fact-finding mission, finding zero evidence of the use of human shields by Hamas, the mission found numerous instances of deliberate attacks on civilians and civilian objects, and that the IDF intentionally bombed the outcodes in Al-Wafah hospitals. The UN mission concluded that the attack was directed at least in part at the people of Gaza and with the intention of spreading terror among the civilian population. A few years later, in 2012, it was revealed that Israel had calculated the minimum caloric intake needed for people in Gaza to avoid malnutrition so that Israel could limit the amount of food entering Gaza, but without causing masturbation. To use later in 2014, Israel launched Operation Protective Edge. They bombed the outcodes in Al-Wafah hospital and then lied about why they bombed it, and they also targeted clearly marked ambulances. In the end, they killed over 2000 Palestinians, mostly civilians. Then in 2018, when Palestinians in Gaza were protesting near the fence, the IDF started shooting at unarmed protesters, including children. This is a video of an IDF sniper shooting a child. It is quite graphic. Mimoni, mole, po, bole, po, bole, po, bole, po. Mimoni, mole, po, bole, po, bole, po. Why is it so done? Yes! Ben said it's done now. And then last year, the IDF assassinated Al-Jazeera journalists Shireen Abu-Akla by shooting her in the head and then lied about it. And all of this is just the tip of the iceberg.",subjective
@poland_makee_edits_video_7321638449704946986.txt, You,subjective
@aljazeeraenglish_video_7196069417091058990.txt," Here's one place to know about to help you understand the Israeli-Palestinian conflict a little better. It's an occupied Easter-Russelam, and the site is holy in Judaism, Islam, and Christianity too. Muslims usually refer to it as al-Aqsa, and Jews call it Temple Mount. It's a big compound that includes the al-Aqsa mosque and this shrine called Dome of the Rock, both very important to Muslims. For Jews, this site is where two ancient temples used to be, and it's considered so holy that most Jewish religious leaders say Jews aren't allowed to pray there. Instead, they pray outside the compound at the Western Wall. Now this place isn't the news a lot because what happens there tends to spill out. One example is this visit in 2000 by Israeli politician Ariel Shahron, which triggered a Palestinian uprising called the Second Intifada. Now there's a long-standing arrangement about who can access the site and what they can do. If you've heard of status quo, that's essentially what we're talking about. And it's basically this. Now, who actually controls who visits and who prays? Well, in theory, it's an Islamic trust known as the Wakaaf, but Israeli forces control many of the gates and the security outside the compound, because Easter-Russelam is under a military occupation by Israel. And this is where all the issues come up because Israeli forces are increasingly taking control of what goes on inside the compound, like restricting Muslims, especially Palestinians from entering, and turning a blind eye to Jews openly praying there. This year a lot of people were angry when Israel's new interior minister Ben Gavir went, and it was seen as a very provocative move. So here's the thing. You've got this really holy place, thousands of years of history, and what's supposed to be an established way of doing things, but it's changing, because we're seeing two trends play out there. One, there's the growing power of the far right in Israel, people who say Jews should be able to pray at the compound, and that it should be under Israeli control. And two, Palestinians living under Israeli occupation are increasingly seeing their rights, their land, and identity being erased. And when that happens at Al-Aqsa, they really see it as a final straw. By the way, we do these explainers about news topics all the time on my show start here. You can find all of our episodes on YouTube.",subjective
@5min_knowledge__video_7226621348489989382.txt, How to Makeédée,subjective
@theshaolinwarrior_video_7182334595738668330.txt," I want to talk to you guys about creating a barrier at your front door between you and someone who may be a potential attacker. Far too often I've seen videos of people trying to kick in a front door or trying to push their way past the homeowner in order to get in. So we want to create a barrier between you and someone else and one of the ways to do that is by using an all-skill security screen door. Now the doors where they have the glass front and the mesh on the bottom, those are nice for a spring day when you have a breeze coming through or something like that. But they do basically nothing for you as far as creating that barrier between security. It's still easy to kick through those rip them off, break through the glass, something like that and then access the inside of your home. So what you're looking for is again you want metal rods, you want steel on the screen and this is going to stop again someone being able to come in. The other thing I like about something like this is when I'm standing on the inside and you're talking to me if you're visiting my home, you can't necessarily, if I stand about a foot away from the door, you can't necessarily see who I am and what I look like. It is okay to have that barrier between you and the person. You don't have to open up, you don't have to be face to face. It is okay to come across slightly rude. This is for your protection and the safety of you, your family, your belongings, everything like that.",subjective
@jonathanrandall_video_6981849924669279493.txt," Good news out of Israel today. A law that prevented Palestinians who were married to Israeli citizens from obtaining citizenship or residency was not renewed. Israel originally passed the law claiming it was for security reasons, but it seems way more motivated is trying to maintain a Jewish majority in Israel. Hopefully now, Arab Israelis will be able to extend their citizenship and residency rights with their Palestinian spouses and end this form of discrimination.",subjective
@abu_ahmad_64_video_7208671273667333419.txt," I will say frankly, I'm one of the people who thinks you should be expelled from this country and I believe that it's to do with policies of your state. If I was Jewish and had never stepped forward in Israel, I could claim citizenship there tomorrow, but six million people whose origins are in what you now call Israel, who were forced out in 1947 or 1948, do not have that right. Isn't that part of the reason why the Palestinians are in dispute with Israelis? Because you deny them the right to return to their homes and to their land and to their villages. And that they have a legitimate claim, even under international law, to return, but you deny them that right. Why do you deny them that right? And why do you give that right to other people who have no connection whatsoever with the land, whether you call it Israel or whether you call it Palestine? Why do you continue to seize land if you're serious about Oslo and the two-state solution? Which under that agreement is land designated to be Palestinian land? 500,000 people, most of which has taken place since Oslo, you allow that to happen. Why do you allow it to happen if you're serious about giving this land to the Palestinians? It's absolutely extraordinary. Are you not just taking us ambassador for idiots that you can say with a straight face? We're serious about peace, but while we're serious about peace, we're going to seize Palestinian land. And you expect the Palestinians to sit back and do nothing about that. Now you know what the Palestinian people have been asking for. Far less even than some people would ask for, because I believe the whole apartheid system should be dismantled. But what they've asked for is to lift the siege of Gaza. Just to lift the siege of Gaza, let them have an airport, let them have ports, let them not be dictated to by a government for whom they do not vote. As to what can go in and out of their territories, whether they will have power, whether they will have clean water, whether they will have medicine, what makes you think you're allowed to have nuclear weapons and the fourth biggest army in the world, and this is destruction of the people of Gaza, but they have no rights to defend themselves. They have no territories of the Netherlands. Which mass of peasants? That you justify that. How do you justify those double standards? Very lastly, ambassador. People like Bishop Tutu, Nelson Mandela, and I would certainly describe your state as a apartheid state, with different laws for people depending on their race or religion. For example, checkpoints going into the West Bank. There's a channel, if you're Israeli or European, there's a channel, if you're Arab. Just because you're Arab. If you came into the whole Arab and they stopped you and said, are you Jewish? Oh no, sir, you can't come in through the same entrance as Irish people or European people because you're Jewish. You would call that racism and apartheid. You practiced that with your checkpoints and your military barriers and your apartheid will help you just to protect yourself.",subjective
@hollywoodcurry_video_7300189466554092843.txt," Former Israeli Prime Minister Shimon Paras documented request for Palestinian citizenship revealed, Paras, who immigrated to British mandatory Palestine in 1934, at the age of 11 with his parents. Submitted a loyalty oath to the government of British",subjective
@mondoweiss_video_7312782328290430251.txt," There's been a lot of talk lately about the term intifada. Long live the intifada. Intifada. Intifada revolution. There seems to be a lot of confusion about what this term does mean and what it doesn't mean. You understand that this call for intifada is to commit genocide against the Jewish people. Before we break it down, let's get one thing straight. Intifada is not a call for the genocide of the Jewish people and anyone who tells you that is lying to you. Intifada is an Arabic word that literally means to shake off. For Palestinians, it signifies uprising and revolution, a shaking off of oppression. Some Palestinian intifadas or uprisings have taken both nonviolent and violent paths towards resisting Israeli-seller colonialism and occupation. The first intifada erupted in the late 1980s as a nonviolent form of collective disobedience with an emphasis on strikes and boycotts as a way of resisting Israeli oppression. In response, Israel cracked down on the protests, criminalizing and closing down universities and implementing its breaking the bone strategy. Ironically, despite Palestinian nonviolent protests, their oppression intensified. In 2000, the second intifada erupted after years of a stalled peace process and rapidly increasing settlement expansion on Palestinian land. Unlike its predecessor, the second intifada did involve violence and was marked by suicide bombings and young Palestinians taking up arms against their oppressors. It's important to clarify that unlike what many people are saying, these acts of violence didn't take place simply because of some deep-seated hatred towards Jews. They happened because after years of violent repression by the Israeli state against Palestinians that went unchanged by peaceful protests and political negotiations, many saw no other option than to meet state violence with violence. Of course, it's not in the best interest of Zionists, the Israeli lobby and the politicians that they fund to properly contextualize terms like intifada because if they did, then you would spend less time worrying about a genocidal chant and more time worrying about an actual genocide that's taking place right now.",subjective
@idf_video_7345833350906563841.txt, Welcome to the,subjective
@jeremyfromtoronto_video_7129221579103325446.txt, This is Derek beside the Gaza border. They have less than 30 seconds to run to safety. Will you stand with them?,subjective
