File Name,Content,Subjectivity/Objectivity
@lindsay.fleminglpc_video_6812349921031703814.txt," Generalizing ZIDI disorder known as GAD impacts females twice as much as it impacts males. Symptoms may develop in early childhood, usually around age, eight or nine, however it can come throughout the whole lifespan. To receive a diagnosis of GAD, you must meet the criteria listed on the side. The symptoms mostly present for more days than not for the past six months. These worries are excessive, persistent, unreasonable, meaning that they don't go away, they get stuck in your head in their bigger than what we should really be feeling given this recurrent situation. This worry feels out of our control, we try to stop it and we can't. Adults must have three more of the symptoms below where children only need to meet one of the requirement. Where is our general of everyday things? An example of this would be like if you were scared to answer a question in class, even though you knew you knew the right answer. The worry doesn't match the situation.",subjective
@ketv7newswatch_video_7348163222853160235.txt, We had a lot of bystanders and civilians that were trying to come out and see what was going on so that decision was made at that point for the safety of the public that we had to put the sear down. We had to shut down 33rd street where we had to stop the traffic flow but it sounds like it was run around here a little while before we could corral it.,subjective
@momofmymom_video_7288471680991677739.txt," Hey, let's talk about the necessary documents that your loved one needs as soon as they have a dementia diagnosis. If you wait until they are unable to sign their name or recognize family, you will need a conservatorship which is a much more expensive and cumbersome process. So start early by meeting within a state planning attorney to get started on a wheel. A living will or advanced medical directive, a financial power of attorney and a health care power of attorney. Once you have these, keep them in a safe, easy to find place. The original can even be kept at the law offices that you have them drawn up at. Caregiving can be stressful, so limit your stress by taking care of these important documents. ASAP. Bye.",subjective
@sarahfranzlife_video_7099846179910847786.txt," Yes, I do love outschool. Aschool is one of the best platforms that I've ever taught on. I love the flexibility, I love the freedom, you choose your rate, you teach whatever you want to teach. That can be academic or non-academic just based on your experiences and based on what you were passionate about. You don't have to have a degree to teach without school, but it is important that you have some type of experiences or some type of expertise to back up what you're teaching. Go to my profile to apply. You can also DM me on Instagram for any other questions or any help and I can help you through the process. Just let me know. Hope that helps.",subjective
@alexbabii97_video_7332562963154488618.txt," Hey, what's up, you guys? It's Alex and this is a little bit of a different view because we're outside. I am going to do a food bank haul for you guys. Okay, I go to the food bank. I don't talk about it, but I feel like instead of just telling you the food bank doesn't give you the healthy food you guys think it is. I'm going to show you. So here's a food bank haul. We got some potatoes. Some of them are bad. We'll just have to peel around it. Two sweet potatoes. It is February 2nd for reference because it is on my break that I'm recording this. We got this little lunch box, killing the sandwich and a cookie that went out in January 29th. We got three frozen meals. A bag of sweet potato fries. They're bag of sweet potato fries. We'll applesauce pouches that you see bellies all the time. A bag of sweet potato fries. A bag of chicken fries. This super food thing and this premier protein shake. Shaving cream. Sorry guys. Chicken leg quarters. Three of these kombucha drinks. This egg salad sandwich that went out January 31st. This egg salad sandwich that went out January 31st. Two boxes of cereal. I'm going to flip it around for the rest because we have to bring our own container to get the food. I don't want to take all this out and put it back in a carat in the house. Four of these synodus cookie mixes. Two cans of pravioli. Two of these Frank Red Hot SpaghettiOs. Three cans of corn. Three cans of corn. And a little packet of coffee. And that's it. That's what we got. And I am so so thankful for everything they are able to provide my family when I am between Page Hicks and can't afford to eat. But a lot of people think that food banks have fresh produce and fruits and that's just not always the case. So I hope you guys enjoyed and I hope you guys have an amazing day. I'm not sure when I'm going to post this because I'm still my break. But I love you guys so much. Have an amazing day.",subjective
@wallyrashid_video_7276973494045314346.txt," If you do scientific research, especially systematic reviews and you actually enjoy doing it and you need some side money, I have a solution for you, give this a listen. I spent my entire life in academia so I can definitely understand money can be tight. I left medicine like six months ago to start my online business and a big part of having an online business is you need a blog. Basically you need a blog to rank on Google and the more blog posts you have, the better chances you have at ranking. Here's the thing, I always thought that blog posting is like creative writing, you're writing a story, it's like some sex in the city on her computer thing, not the case whatsoever. Same exact method that you do to figure out a research question, finding a very, very niche topic and then answering one very, very specific question. Same exact thing with writing blogs. If you're wondering what's the data, the data is literally right here. So this is Google keyword planner, you can actually get this for free, you just set up a Google ads account and this comes with it and you don't need to pay. Just search up any random word, I just searched up unique silverware. And if you look through, it'll literally show you similar words, their average monthly search volume and look at this, their competition level. If you're consistent with that for several months, you're going to start generating a lot of money because Google is going to start viewing you as an authoritative figure on that very niche topic. I'm talking about thousands of dollars every month. I'm super passionate about this so I can share a lot more on the topic if you're actually interested, let me know.",subjective
@cofi_la_more_video_7324368923913162030.txt," ¿Qué hago si se me perdió el social de mi bebé? Bueno, lo que tú vas a hacer es exactamente lo mismo que te haría si se te perdió tu social. Vas a ir al Social Security Administration Office y lo vas a poner en Google, ahí lo vas a buscar en tu mapa donde sea cerca de mí. Social Security Administration Office, cerca de mí o near mí o como tengas el ser indetus celular. Ahí te vas a salir, ya yo les enseñé cómo buscar eso en el video anterior, pero si no lo habéis, pues les digo aquí. Voy a salir la oficina que te queda más cerca. Entonces tú vas a ir, hay dos maneras de hacerlo. Para cualquier trámite que tú necesitas de hacer tienes que entrar y tienes que sacar un número. Hay una pantalla ahí, entre a la oficina le dices al de seguridad porque tú no puedes entrar ahí sin decir la de seguridad. Eso ustedes van a entrar, le dices, voy a entrar por este trámite. Entonces tú entras, ellos te van a dirigir hacia qué pantalla ir. En esa pantalla o en esa cabina o como tú le llames, ahí tú vas a tener que sacar un número, sacar un número y sacas para qué. Nuevos Social Security, se me perdió el Social Security. Entonces tú vas a preciar la opción que dice, se me perdió el Social. Tú puedes tramitar eso ahí mismo en la pantalla sin tener que pasar a ventanilla con una persona. Tú pones ahí, se me perdió el Social y pones, ahí te van a hacer preguntas en la misma ventanilla. Tú terminas y ya eso te va a llegar a tu casa y te puedes ir a tu casa ahora. Si tú quieres para mayor seguridad, tú puedes sacar un número, esperar a llegar a ventanilla y ahí mismo ellos te van a ayudar a hacerlo para que te llegue a ti. Eso es algo muy fácil de tu hacer, no creas que va a ser difícil. Hay muchas, muchas que me escriben al DM que me dicen, yo soy muy, hay una muchacha que me dijo, yo soy muy dunda para esas cosas. Hay chicas que dicen, eso es muy difícil, no es difícil, es súper fácil. Y es en cuestión de un día y de minutos, solo le recomiendo de que al Social Security lleguen temprano porque las oficinas son muy pequeñas, al menos en mi estado, no sé en el suyo, pero son muy pequeñas y hay mucha gente, así que llega lo más temprano que pueda llegar. Mi social me llegó con mi nombre mal escrito. Entonces yo personalmente tuve que ir a hacer eso. En el caso mío, yo fui, busse en la pantalla, que mis nombres, porque ahí es opción también en la pantalla, que mi nombre estaba mal escrito. Entonces yo fui, busse en la pantalla que mi nombre estaba mal escrito y coloque mi nombre bien escrito y me llegó a la casa, no cuesta nada, si estás preguntando, ¿cuánto cuesta sacar nuevamente al social? Porque se te perdió que no cuesta nada, a reglarlo tampoco, no cuesta nada. Ahora lo que no puedes hacer, porque suya es un trámite legal, es cambiar el apellido. En el caso mío, a mí me habían escrito mal el apellido, creo que el nombre, no me acuerdo, porque hace mucho años. Pero me habían escrito mal uno de esos dos, el mío, el mío, no le me decimo el mío. Entonces yo fui para que me los cambiaran, ahí en la misma pantalla hice para que ellos me los cambiaran. Si ese es tu caso, tú lo único que tienes que hacer es lo mismo, vas para que te lo cambien. Hay unas personas que me preguntan, ¿cómo hacer para cambiar el apellido? Eso es un trámite legal, no es lo mismo que tú cambies, de lópes a martines, a que tú cambies la s de lópes a zeta, porque tal vez tú has pedido con zeta y no con ese. Veis, es una diferencia. Entonces, ahí es que se equivocaron y lo puedes ir y lo puedes hacer. Para los que quieres saber si se me perdió el social, me van a dar un nuevo número, no. El número que te va a nadar es el mismo, lo que te van a mandar es la cartita, la carta del social, es la que te la van a mandar a tu casa. Bueno, amigas, yo sabía que me van a hacer esta pregunta y dije, ¿a qué les digo de una vez? Pero bueno, qué bueno que me le hicieron, espero ver respuestas su pregunta y si tienen cualquier otra pregunta. Y yo sabía que la respuesta con mucho gusto se le respondo un besito.",subjective
@MS4wLjABAAAAtUWuRxxxwoaCb2659sECxjGF0mt6Vga6jMxmhcrSV4SKy7zYBA57_38ipyc7jTUm_video_7354464481805716766.txt, I love this 3 year old brand got anła Yeah i love them Ahh Bill I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it.,subjective
@lisaremillard_video_7289171995596737838.txt," If you're one of the 71 million Americans who receive Social Security or SSI benefits, or you know someone who does, you're going to want to pay attention to this because those 71 million people are about to start saying a little bit more money in their monthly check. Today, the Social Security Administration announced Social Security and SSI recipients will be getting a 3.2% COLA increase. COLA stands for Cost of Living Adjustment and By-Law Every Year Based on Inflation, Social Security recipients get an adjustment to their benefit. Now before I get into what that actually looks like in dollars per month, I want you to know that I'm going to be emailing out this notice of COLA increase in my news girl news round up email tonight. So make sure you sign yourself up. And even if you don't receive Social Security, I'm sure your parents or your grandparents do, and they're going to want to have this information. So if you sign yourself up for the round up, you can always forward it onto them. Now starting with the first payment in 2024, the average monthly Social Security or SSI check will be about 1900 bucks. That's up about $60 more per month than recipients were seeing in 2023. It's important to know this 3.2% increase is significantly smaller than the COLA increases we saw for 2023 and 2022. In 2022, the COLA increases 5.9% and in 2023, the increase was the largest we've seen in more than 40 years at 8.7%.",subjective
@telecastky_video_7129923898115706158.txt," Starlink has been less than impressive for me because I had the RV version it really drops off This is pretty much what I've been saying as well, and I get tons of comments about oh you should have gotten Starlink Oh Starlink's the future. Oh Starlink's the best. No Is Starlink a good option for people who have absolutely nothing else to rely on? Sure, but at the same time It's not going to be a fix all for all the internet problems in the United States or other countries That's where small providers like myself were able to fill in in a lot of these rural areas because we're able to provide really high Speeds like if you look at my past couple of videos We got somebody that's way up in the trees that doesn't even have a line of sight and we're offering him a most 150 meg not only that but having a company that's local means a lot to a lot of people So yeah, that's why I always kind of have to laugh at the Starlink comment because Starlink is not all it's made out to be as a One-stop miracle thing for rural connectivity. It's just not gonna happen",subjective
@askdrmom_video_7237695111696534826.txt," As a doctor who does telemedicine visits, this is the one thing I really wish people understood better. When you call or text or video with the telemedicine provider, you're paying for the consultation. It's actually a legal nationwide to pay a doctor for a specific prescription alone. So while you may come on with the expectation that you need XYZ to treat XYZ, you're actually not there for that reason. So you're paying for our expertise and sometimes we're not going to say that you need what you think you need. Or sometimes we're going to say you need to do another step before you can get something in order to make sure you're safe. Not trying to be jerks, not trying to take your money, we're just trying to keep you safe and healthy. And oftentimes we're bound by evidence-based protocol. We're not trying to be jerks by not giving you what you want, just trying to help you. And I promise you, not a single one of us wants you to leave angry and not a single one of us doesn't want you to get what you think you need. We just want to keep you safe.",subjective
@govictory.tv_video_7355694131752045867.txt," Racial profiling and farming? Some white Texas affarmers are suing the U.S. Department of Agriculture, claiming the Biden administration unconstitutionally and unlawfully funneled disaster relief funds to certain farmers based on race. The suit was filed today by the southeastern legal foundation in conjunction with the Mountain States Illegal Foundation. The farmers accused the Biden administration of giving out roughly $25 billion in disaster and pandemic aid approved by Congress for farmers in eight programs. They say the system is used to make awards based on race, gender, or other traits. The suit charges of such a distribution of funding violates the Constitution's Fifth Amendment and Administrative Procedures Act.",subjective
@universify1_video_7192037915139132678.txt," The economic crisis of 2008 was one of the most severe financial crises in history. It began in the fall of 2008 and had an impact on the entire global economy. The crisis began in the U.S. with the housing bubble, which had been building up for years. Banks and financial institutions had granted too many risky mortgage loans and then sold them as safe investments to other banks and investors. These housing prices began to fall and more and more people were unable to make their loan payments, these investments collapsed. One of the first major banks to get into trouble was the investment bank layman brothers. In September 2008, it had a file for bankruptcy, which set off a chain reaction and caused panic on financial markets. Investors and banks began to withdraw their money from other banks and financial institutions, putting them in trouble. Banks and central banks in the U.S. and Europe had to intervene to calm the situation and keep the financial systems running. They made billions of dollars available to save banks and other financial institutions and lowered interest rates to boost economic growth. The economic crisis had devastating effects on people around the world. Millions of people lost their jobs, their homes, and their savings. It took years for the economy to recover and for unemployment to decrease. The economic crisis of 2008 showed us how quickly things can change and how important it is to be aware of risks and to be prepared. It also led to a series of regulatory reforms to prevent future crises and make the financial system more stable.",subjective
@amoderntherapist_video_6826018613011516678.txt, I believe you jump in the line I believe you jump in the line I believe you jump in the line I believe you jump in the line I believe you jump in the line I believe you jump in the line,subjective
@prestonrho_video_7249577925392256302.txt," I don't know if you guys have heard about school, but it's the next big thing. Sam ovens company, he's going all in on it. It's gonna make the way you access information extremely accessible. And I even paid $1,500 last month to join a networking group hosted on school. I'm in around like five schools myself. Say goodbye to getting lost on YouTube or in some random notion template. This allows you to link everything, workflows, step-by-step guides, organize all of it in a way that is extremely accessible, looks amazing, and even has community features. Now this isn't a promotion for school.com, I'm not getting paid to make this. This is a promotion for the future of all content creators and all content consumers. And it's going to make you guys so much smarter and make information so much more accessible. I created Automation Accelerator Hosted on School. It's going to come out in five days, so like, comment, and engage, and stay tuned for more.",subjective
@ecofran_video_7162964439979920682.txt," Turn something like this into this. Step one is collecting the glass. We collect glass via free drop-offs across the city as well as our paid pickup programs for residents and business. Once the glass is in our facility, we'll put it in our glass mount. We have recyclers separated at drop-off, but most of the glass goes into our mixed mount. After the glass is in the mount, we'll pick it up with our front and loader, and put it in the bucket to scoop up the glass. After that, it will be loaded into this here, helper. The glass will then travel up the conveyor belt where it reaches the hammer mill, and it will get crushed into a mixture of sand and gravel. The machine is able to separate trash like labels, cords, caps, things like that from the actual sand that we want. Something like this will come right out of the machine as a mixture of sand and gravel, and it'll be sifted to be separated into the fine sand that we make up to the gravel size. After sifting, we have the finest size and larger gravel sizes. And that's how we...",objective
@chayse.me_video_7104707494194269482.txt, electronica esosledge och,not sure
@justaskrico_video_7338100799932730666.txt, Thank you. Oh,subjective
@wellwithtiffany_video_7306350455871835438.txt, I called an elder care facility to find out pricing for like assisted living for Potentially one of my parents and they said eight the house in dollars a month At least at least eight thousand dollars a month Who's gonna pay for that? Who's gonna pay for that?,subjective
@alwaystouchingmoney_inc_video_7269843849781087534.txt," What's up guys? So I'm currently on the Inspector General's website for the Social Security Administration. And what this is is to make a formal complaint in regards to anyone that's committing fraud. This means those large corporations, the dealerships, anytime you try to go to a dealership, and they don't allow you to use what's called a negotiable instrument, which could be the 1099A, the GSA contract like the SF25 or SF25A. If they don't allow you to do that and give you the bond number for the vehicle that you're trying to purchase, you're supposed to make a complaint as a private individual, not as a business, but you're making a complaint towards the business that didn't.",subjective
@cliffpierreceo1_video_7132910640804449582.txt," So here's a secret that the government doesn't want you to know that will blow your mind. If you go to this website, click on Federal Contracting and click here. It gives you an introduction into government contracting and how you can basically start selling your products and services to the government. There's plenty of free resources to help you. For example, there's woman-owned programs where 5% of all federal contracting set aside just for woman-owned businesses. There's also programs for veterans and small disadvantaged businesses where 10% of all federal contracts are set aside just for small disadvantaged businesses. How'd you learn all this? It's simple. I follow ClifPier CEO.",subjective
@ms.emmyteacher_video_7239508815081704747.txt, I think we could work it out. So what are you doing now? So taz but ours I'm forward. Doesn't mean I didn't love every moment. I make sure small and I gave you what it rose It's spelled tomorrow. I know you still by the motion. Twinflin but the love burn out. I'm still shaking by the wind turn on. I would change the world just for us to work out. I just have to move on. I don't want to be twenty sons,subjective
@jack.wealththeory_video_7161340278803057922.txt," The Bank of England to urgent action on Wednesday to a state-of-the-art UK financial markets in the head of the board of the economic crisis. The Bank of England said it will buy loans and government bonds over the next two days in response to the recent slum in UK financial assets. The base action focused on loans and government debt, where the hours have spied in recent days to enact the cause of foundman borrowings.",objective
@lakecumberlandrecovery_video_7236361968700116270.txt," I've always been into like a quick fix in terms of, I could go to, you know, a week of tree or, you know, to go on a course for trauma or do things and not fully do it. And it's helped for a minute. But it never really kind of gets to the nitty gritty, the deep for stuff. Treatment was the best thing. It was always something I was very scared of. But I think I needed that community. I needed that support group. People do it in different ways, but that was mine. There was a lot of shame. There was a lot of hatred that in my head, I thought was my voice, but it wasn't. It wasn't my shame. I had to like relinquish control to get it back again. I think the way that society deals with, with healing is dangerous. It's so quick to shame people and use words and, oh, no wonder there's a stigma. You know, if it was just an entry to like, oh, I hope they're okay, that's one thing, but it's not. It makes the whole cycle worse for people going through it. I got hired a lot to talk about and to advocate for things like mental health and for people that are struggling. But wow, when I'm struggling myself, that's not okay. Bye. But that's the business and it's sad. Sad to see. You know, that's an important lesson for me. And it's their loss.",subjective
@dougiesharpe_video_7263545292157373701.txt," Fun fact, 20 years of scientific research that researchers believed would revolutionize solar panel technology was destroyed when a janitor turned off the laboratory freezer. The samples researchers were working with needed to be kept at minus 112 degrees Fahrenheit, and the freezer they used had a built-in alarm system that would sound if the temperature inside the freezer changed. But the freezer malfunctioned, and the alarm was sounding constantly, even though the temperature was consistent. Researchers called a maintenance crew, but due to the 2020 restrictions, it was going to take a week before the repairs could take place. Researchers put a sign on the freezer that said, this freezer is beeping as it is under repair. Please do not move around, plug it. No cleaning required in this area. But when the janitor arrived that night and heard the alarm sounding, he figured the freezer must be off. So he went to the electrical panel and flipped the switch for the freezer circuit breaker, which he believed would turn the freezer back on again. But what he actually did was cut the power to the freezer, but he also stopped the alarm from sounding, so he believed he'd been successful. When researchers opened the freezer the next day, they found all their samples defrosted and 20 years of research lost.",subjective
@preciouscombs05_video_7233795341928123691.txt," Okay, so let's talk about it. So my local area food pantry, right? You walk in and sign in, right? They ask you some questions and then they give you a shopping cart and somebody is assigned to you like a volunteer and they walk you around and you push the shopping cart and they say pick 10 items from this area. Pick five items from this area. You know what I'm saying? So they try to make you feel like you're not at the food pantry, you know? And then like if you bring your own bags, you get extra and extra item, you know? I haven't been here in years. So I was super embarrassed, but I feel better because I know I smoke cigarettes, I know I drink coffee, I know if I stop doing those things, I could put that money towards but listen, everybody in life has a crutch, right? I used to be addicted to substances, right? And now I smoke cigarettes. At some point my life I'll probably quit, but at this very moment in my life that is what helps me get through certain things. So anyways, the stigma towards food pantries, I don't think that somebody should abuse the food pantry and go every month consistently. Of course, unless you need it. However, someone in my situation who is like middle class, slash lower class, you know? Like it's okay to break down and have to go once in a while. This is something else that gave me, I didn't show you guys. This was a Mother's Day gift, which was so sweet. And this is Beloved Cactus Flower Whipped Body Scrub. This is the ways they try to make you feel so good. It's so sweet. I'm a mom conditioner and a Happy Mother's Day little, you know, bookmark, some lotion, and then a cup of little dog chocolates. I thought that was so sweet. They are the sweetest people ever. Like I want to volunteer there. And I'm also glad that I got these because we have plenty of the other things for my children, but I need those. Anyways, I hope everyone has a great day and do not be afraid to reach out and ask for help.",subjective
@bull_grunt_video_6998140849947217158.txt," Hey man, what are you doing? I'm getting the day off. Ha ha ha. You take a powder donut, you smear it on your nose when your boss man pulls up. Watch this, watch this. They gotta pay you whenever you're at the drug test and lay up and sitting there in the air condition. Woo! Oh man, what we got going today? Woo! Get in the truck. Ha ha ha.",subjective
@saintswrld22_video_7112940997096508718.txt," You're bloody put your hands in the air Oh, not a god you've ever got Aw Aw I wanted to make a living off of people's needs Off of a basic human right Aw Get a fucking job",subjective
@cnetdotcom_video_7268367139390770478.txt," Ranking the best VPNs. Number 5, private internet access. Here is known for its strong privacy features, like its Nolo policy and DNS leak protection features. It also offers a large number of servers and good connection speeds. Number 4, CyberGhost. CyberGhosts offers a user-friendly interface and a large server network. This VPN service prioritizes security and privacy, making it suitable for both beginners and advanced users. Number 3, Surfshark. Coming in at a very affordable price, Surfshark is a very feature-rich VPN. It provides simultaneous connections and strong security. It's also known for its very friendly user interface. Number 2, NordVPN. This VPN is very popular for its advanced security features, including doubling encryption and a very strict Nolo policy. NordVPN also provides a large number of servers worldwide. Number 1, ExpressVPN. Knowing for its fast and reliable connections, ExpressVPN offers a wide range of server locations, strong security features and excellent customer support. So what's your favorite VPN? Let us know down in the comments and thanks for watching.",subjective
@onlinehbs_video_7226789889734429998.txt,"I hope it's from the day that you comeI like the paradise by the coupleSo the time I guess I should take it as a signI'm happy to love youI wish I could love you to hide meI'm crying to the roofDon't scare me to the moon Let's feel our more, more, more I can't...",subjective
@noshamefoodpantryvisits_video_7133577155232959786.txt," If you're looking for a food bank or food pantry in your area, the first thing you need to do is Google food pantries near me. That will get you started. Also try Facebook groups. They're also very useful. Like and follow.",subjective
