,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,search_term,year,File Name,Content,Subjectivity/Objectivity
10,7288529848551640363,2023-10-10T22:58:26,42.0,US,,5985.0,178.0,2666.0,156000.0,Cut it out #israel #palestine #hamas #freepalestine ,False,,lowlyfeleo,LOW LYFE LEO🦁,,,,,,False,Hamas,2023,@americaninisrael_video_7357312849963683115.txt, sugo,subjective
11,7293498330175425838,2023-10-24T08:18:44,55.0,US,"Jerusalem Travel, Israel Travel, Israel Tourism",2190.0,64.0,1155.0,119600.0,"Andrew Here, Hamas is a Palestinian militant organization and political group. It has been designated as a terrorist organization by several countries, including the United States and the European Union. Hamas has been involved in conflicts in the Middle East, particularly in the Israeli-Palestinian conflict, and has a significant presence in the Gaza Strip. Credit @godfreycomedian  #israel #jerusalem #telaviv #israeli #jewish #love #palestine #jesus #instagram #usa #torah #bible #travel #tlv #ig #jew #hebrew #gaza #france #israelinstagram #judaism #photo #god #photography #freepalestine #a #art #italy #shalom #jews",False,,andrew.inthemix,andrew.inthemix,,,,,,False,Hamas,2023,@yusuf_na2004_video_7290918381211880722.txt," On that dome of the rock, the calligraphy that is there is from Surah Mariyam. Can you imagine where Issa Ali As-Salam once spoke those words and those words are plastered now on the dome of the rock and Issa Ali As-Salam will one day return to this earth and go to that very same spot where he first spoke those words. And then Yahya Ali As-Salam is martyred. And Issa Ali As-Salam receives the news that he has been upgraded from a nebi to a Rasul from a prophet to a messenger as well at the age of 30 years old while sitting in Masjid Al-Aqsa because he now inherits the next phase of his dowah. It's there in Al-Aqsa as well.",subjective
12,7295920402218437934,2023-10-30T20:57:31,46.0,US,,5390.0,328.0,1450.0,646500.0,23-year-old Israeli hostage Shani Louk was beheaded by Hamas #viral #foryou #israelandpalestine #gaza #idf #hamasterorrist ,False,,elitewin32,elitewin,,,,,,False,Hamas,2023,@them.us_video_7299187823687519519.txt," My name is Mo DeBath and I'm a gay Palestinian American. Both my parents are born and raised in Gaza. We have tons of family that's still there. We haven't been able to reach a lot of that family over a week now. As of November 4th, 2023 We have lost 42 family members that we know of. People that will never ever get to see again, build relationships with, build memories with. I want me able to do that with those that are still there. I want me able to help those that are still there. I want to help liberate those that are still there. It's a born for me to be here today as a queer person because the liberation of my people is queer liberation. You can't have one without the other. The same systems that go against us will go against Palestinian people. And if you care about liberation as a whole, you should be here today. What's your response to people who say that you're not safe in Palestine as a queer person? For me, I would go to Palestine in a heartbeat. I have no fear. I love my people. My people love me. And I want to be there and be a part of the movement that ends up leading to queer liberation for liberated Palestinian people. You feel that such violence exists for queer people in the Middle East? What are you doing to change that for that community? The first step is the liberation of Palestine.",subjective
13,7291038222619118891,2023-10-17T17:12:11,18.0,US,"mia shem video, mia shem released, mia shem interview, mia shem update, Gaza Is A Prison, mother and son held hostage escape",101900.0,1044.0,23000.0,7200000.0,Hamas releases first video of a 21-year-old hostage held inside Gaza.,False,,staytunednbc,staytunednbc,,,,,,True,Hamas,2023,@aljazeeraenglish_video_7332065722719292703.txt, أنا النازح وسام حمد العطار نشمع القتع غزاء ولقمونه بإنتين فرسي في أزمد الحارب مكاش في النكارب أنا فقرت أن أضور مكيان فتلات عسوق حتى الدنامو ووجد فيها وحبشي سرت علف الدناموات لجي طلع قارب وليف وطلع قارب ركبت أول وحتي وقرقت جبت كمان مرا وحش شفى ركبت معني نحضم طلع قارب وصريد يعني قاربت ويز وجيبت سناء كمان وشبت لدك لدك مرا تفللي كرما كان في ريح كرما كانت لدك وانبت من أن لو في بطرياتي حزنوح فوفر هذا ربع شنس عال يعني كان عندو ولا دخوية الزغارت 2 طوام فكانو سحفللي لجل رغرف عتما سرو سيح فلما أنا يعني تكرت هذا الشغلفة يسحفللي لن يشوف الضوخل سيح يرجع ونام وما يخفوه شنس داعنا حلمات ولا إشي يعني في الليل نام على أرض يجينا مش من الشمال لا رفع محمل لا شغر لوال حنان لا بسيح ستطيرام في الليل يعني مزيج كتير رخوف اللي الزغار يعني زي يعني بخاف من ستطيرام في الليل بردن كمان الزغارخل حربية في بحر طول الليل كانو هاي البحر جمبين أو غير بتطرب فحنا يعني بخاف منهم كتير في ناس كثير زي تتكر فيه اقتاع غزة فالساد الشغلفة يعني مقموة عندهم محدش اطلع عليها باتل من العالم كل دول العربية اللي توقفت الحر وانه أكام المهوبتي وغيرك وانكو المامة باللعنة بكمنا احلم فيها,subjective
14,7288477819976387886,2023-10-10T19:36:35,64.0,US,"Mia Khalifas Eric Andre Show, mia, noahglenncarter",224900.0,7072.0,9697.0,3200000.0,Mia Khalifa was just cancelled and lost everything after supporting Hamas #foryou #miakhalifa #hamas #isreal ,False,,noahglenncarter,NoahGlennCarter,,,,,,True,Hamas,2023,@cnn_video_7307827418436259102.txt," I've had people come to us and say to get over it and to go back to Gaza and go get bombed. Have any of you had any family members or friends who have been killed in this fighting? My great uncle and his dad and I also had my two little cousins and their dad. One of them, Nouran and Lorch, was 12 and the other one, in the design was 10. I'm angry because I never believe such cruelty can happen to people like little children. I'm angry because I want justice for them. I personally don't have social media and I think part of it does have to do with me seeing people dying and kids suffering and mothers crying over their sons dead bodies. It takes a toll on a person, 100% especially when you can relate because it's a different factor from if you're an American seeing stuff going on in a foreign nation or if you're a Palestinian seeing something happen to your people. I'm in my senior year of high school and every day I walk through the holes and that's like the only thing that I'm thinking of is Palestine. It's like the videos and the pictures that I've seen and watched that are replaying in my head. When I'm trying to focus on a test, that's what I think of when I try to sleep, that's what I think of. I feel safe where I am and I feel like here when I speak, I'm heard and I'm accepted. But the place where I'm not would be online. And in that case, whenever you say anything in support of Palestine or you criticize Israel, automatically they jump to saying, oh you're a terrorist sympathizer or you're a terrorist or you're anti-Semitic without even like thinking logically, like wait, does this equal this? Does it feel like an effort to silence here? Definitely, yeah. What do you want other people to understand about this conflict? People who aren't Palestinian, who aren't Muslim or Arab, who don't have any link to that region? Conflict isn't as complex as everybody tries to portray through the media. It's an issue of humanity. It's the oppressors and the oppressed and we want peace amongst all three religious groups. Personally, I take so much pride in being Palestinian. We all want this conflict to end. We want none of this suffering to happen to our people. But how it ends doesn't come back to us. Unfortunately, it comes back to the higher powers in this world. What do you want to see? We want to see people stand with us.",subjective
15,7289256093161803054,2023-10-12T21:56:43,64.0,US,"israel music festival, Israel Tourism",6799.0,411.0,1350.0,592000.0,Israel festival hamas attack #israelwar #warinisrael #israelnews #israelpalestineconflict #israelpalestine #hamasattack #fyp #viral,False,,politicallybrainwashed,Politically brainwashed,,,,,,False,Israeli-Palestinian Conflict,2023,@sonya.shehtman_video_7063941021217983745.txt, in Beauty Beauty So,subjective
16,7301862693428923691,2023-11-15T20:16:39,218.0,US,"interview about oct 7, october 7 israel girl, october 7 footage, oct 7, military body camera combat, body cam movie",17000.0,1082.0,3031.0,765400.0,Body camera video obtained by the IDF from a Hamas militant shows the early moments of the October 7 attack on Israel. CNN’s Oren Liebermann reports. #CNN #News ,False,,cnn,CNN,,,,,,True,Hamas,2023,@tizzyent_video_7323004384265129262.txt," So a woman on Twitter posted this about an experience that her brother and cousin who were Palestinian-Americans had at the Minneapolis airport. She said they were pulled off a plane and held by airport security and police at the airport last night on their way home from a wedding and were not allowed to leave after questioning because a white woman, I'll show you the picture in a minute, on board, felt scared and told the airline my brother and his friend were suspicious for taking turns using the bathroom and claimed they had made a bomb threat directly to her. Obviously that is an exceptionally serious accusation. My brother and cousin were speaking in Arabic and English and wearing Palestinian eclases, they are in their 20s. In addition, security took several other Arabic speaking and Muslim passengers off the plane for questioning and held them, preventing them from leaving as well. They were all racially profiled and treated as suspects. This included people that did not know her brother or cousin in any way. After about an hour, security police realized there was no basis to the woman's claims and they say she was lying and so they sent everyone home. They refused to give my brother the name of the woman and refused to allow him to file a police report against her for filing a false complaint. The police told my brother to just go home, there's nothing to report on. It's a she said he said situation. Only what she said was they're making a bomb. They said they have a bomb. But this woman put my brother and our cousins and Arabic speaking passengers in danger. Anyone on the plane could have reacted to her allegations and become violent. I don't see anyone having a gun on the plane other than like authorities, but it could have gone bad for sure. He, our cousin and other Arabic speaking passengers were treated as suspects because they're Palestinian Americans and this is without a doubt the result of mainstream corporate media, dehumanizing Palestinian victims in Gaza, so on and so forth. And she doesn't know who the woman and her daughter are, so she made this post with their pictures. She said we still don't know this woman's name and would like help identifying her. This is the main woman and this being her daughter who later she alleged was the one who said they made statements about having a bomb that she was the one who made that claim. Now, when I first saw this I started to look for them and I was planning a video, but people already found them and who one of them is makes it worse because update on their identities and one of them is a cop. The one who allegedly said oh they made threats of having a bomb is actually a police officer. So there is her mother Jenny Lufd Larson seen here and then her daughter who is a police officer who's originally identified as Haley Larson. However, her last name actually seems to be Huffs and she's a deputy investigator for the Anoka County Sheriff's Office in Minnesota. I have a question. If you are at an airport and you make a joke about having a bomb or they're being a bomb, it's taken very, very seriously. You can actually be put on the no-fly list for making jokes about it. Filing a false police report is serious anyway. If you're at an airport and you claim someone else has a bomb or made statements about having a bomb and that is false I would think that's even more serious. But how serious is it when that person isn't just the average citizen who you could chalk it up to being scared or paranoid or whatever, but they're a member of law enforcement who made those claims falsely. I'm just asking a question. I think everyone who sees this video on these posts is asking and I would love if someone could answer for me. But based on nothing more than the hearsay of two white women, these two young men as well as multiple others who basically were seen as Brown and Muslim were pulled off of a flight. They were treated as suspects. They were interrogated and then even after it was clear that there was nothing that there was no validity to these claims, they were prevented from traveling. Shame on the Minneapolis airport. Shame on security there and shame on that police department for doing this to these people. This is the kind of shit that we used to see after 9-11. We're not doing this again.",subjective
17,7294820549274996010,2023-10-27T21:49:30,75.0,US,"street interviews, hama explained",88700.0,1583.0,14900.0,2200000.0,But dO YoU CoNdeMn hAmAs tHo? 🥴 #atiftv #fyp #israel #palestine #gaza #hamas #freepalestine #streetinterview #publicinterview #steveinthestreets @atif.tv @atif.tv @atif.tv ,False,,atif.tv,atif.tv,,,,,,False,Hamas,2023,@upinthespace_video_7319660606129360174.txt," The three most dangerous intelligence agencies ever. Number three, SVR, Russia. Operating with a budget of around $3 billion, the SVR conducts about 300 active operations annually, known for cyber espionage, disinformation campaigns, and strategic influence. It's adept at manipulation and clandestine interference in foreign affairs. Number two, CIA, United States. With an annual budget exceeding $15 billion, the CIA conducts approximately 80 covert actions yearly. Its missions range from toppling governments to espionage, cyber warfare, and drone strikes, leveraging a vast network of global operatives. Before revealing the number one, remember to subscribe and like the video. Number one, Mossad, Israel. Renowned for covert operations, Mossad focuses on counterterrorism and intelligence gathering, executing an estimated 2,700 missions annually. Its missions involve high-risk extractions, targeted assassinations, and sabotage to safeguard national security. Do you think there's another one who should be on this list? Let me know in the comments.",subjective
18,7356305925675830560,2024-04-10T14:24:26,34.0,GB,,30300.0,3021.0,3751.0,904100.0,This is the moment Hamas #leader Ismail Haniyeh received news that his sons were killed by an #Israeli air strike in #Gaza.  The Israel Defence Forces confirmed it killed Haniyeh's three sons - claiming they were terrorists.,False,,skynews,Sky News,,,,,,True,Hamas,2023,@keep_it_blunt_video_7295535437857180971.txt," Would you like to see some really propaganda? Let's watch. Oh my god, there's an attack, selfie mode. That's literally what they do. Like, these people don't know what the horrors of war are because literally they're smiling in the background. You can see them laughing, getting ready, taking selfies. Oh my god. Pre-Fraze Rail, we're getting attacked here. They know they're so safe that they're smiling and laughing. If you look at a ruzz that people are screaming and running and dying on their bodies everywhere in the street. And yet some people have the audacity to Israel. Israel, Pre-Fraze Rail, Pre-Fraze Rail, who have 7,000 people have been killed. 2,500 plus of them are children. Entire large family, generational families wiped off the ruzz that registry. The list, and the funny part is they published the list with the IDs that the Israeli government have access to of everyone that passed away by age, by name, by gender, the day they died, where their bodies were registered. And this is only inclusive people that were found and they were able to be identified. Lovely, heavy him.",subjective
19,7311047334849252650,2023-12-10T14:17:48,24.0,IL,"Tunnel Of Terror, shared news, tunnel under ocean boulevard, morning news anchor, mattress in tunnels, the slot scene in the underground tunnels, tunnels under the us, news under a desk, the rookie daughter held hostage, mother and son held hostage escape",1239.0,35.0,880.0,113100.0,Share to spread awareness! #newstoday #jewish #hostages #news ,False,,indianaftali,India Naftali,,,,,,False,Hamas,2023,@viral.news.update_video_7295604334904233262.txt," The Assembly will now take a decision on draft resolution A, stroke E S 10, stroke L 25, entitled Protection of Civilians and Up-Olding Legal and Humanitarian Obligations. A recorded vote has been requested. We shall now begin the voting process. Those in favor of draft resolution A, stroke E S 10, stroke L 25, please signify those against abstentions. The General Assembly is now voting on draft resolution A, stroke E S 10, stroke L 25, entitled Protection of Civilians and Up-Olding Legal and Humanitarian Obligations.",objective
20,7290658319348370730,2023-10-16T16:38:01,83.0,US,"supernova music festival, supernova festival israel 2023, Supernova, israel music festival, supernova firework, nova music festival, supernova explosion, Electronic Music Festival, Survivor, supernova footage",25200.0,1273.0,2946.0,1500000.0,"Survivors from the #Supernova music festival in #Israel describe the first moments of the Oct. 7 attack, and the panic and fear that ensued as Hamas militants began firing on them.",False,,nbcnews,nbcnews,,,,,,True,Hamas,2023,@eagleviews01_video_7359000843196091690.txt," I was sanded by the fate of the Palestinian people. They deserve a far better life. They deserve the chance to achieve their extraordinary potential. Palestinians have been dressed in a cycle of terrorism, poverty and violence, exploited by those seeking to use them as pawns to advance terrorism.",subjective
21,7288529848551640363,2023-10-10T22:58:26,42.0,US,,5985.0,178.0,2666.0,156000.0,Cut it out #israel #palestine #hamas #freepalestine ,False,,lowlyfeleo,LOW LYFE LEO🦁,,,,,,False,Hamas,2023,@kristaawad_video_7309233403734314271.txt, Well you don't know me But I know you And my god bless you,subjective
22,7291737732726934826,2023-10-19T14:26:50,65.0,US,"Bible, Gospel, The Bible, christians, Bible Verses, Bible Book, bible study, Christian History, action bible, bible accessories",67500.0,8139.0,6520.0,1100000.0,😳🤯 #foryou #foryoupage #christiantiktok #christianitytiktok #christianity #christian #bible #gospel #bible #faith ,False,,yeshuaunedited,yeshuaunedited,,,,,,False,Hamas,2023,@shaharcohen9_video_7308385340329315586.txt," We will free Gaza, we will free Palestine, we will free every little thing. Hey, I'm from Gaza. I'm a Palestinian. Oh my God darling, what in the world are you doing here? I managed to escape from Gaza for a few days. I have a super important message for everyone. You are so brave. Hold on a second. Guys, I have to stop my speech. We have a beautiful brave Gaza girl. Came to tell her story about how she escaped from the Zionists. Come here. Thank you. I want to say something for everyone in this protest. You are killing us. She means Zionists. No. The Israelis are helping us get rid of Hamas. And all your protests are making Hamas stronger. Oh sweetie, you might have not slept well in Gaza. Oh, I slept well. Give me the mic. Hey. Security. Security. Take this wonderful little girl back to Gaza. No. I swear. Free Gaza from Hamas. We will protect you. We will protect you.",subjective
23,7292326146304412974,2023-10-21T04:30:37,28.0,US,"palestinians suffering, Muslim, Gaza Is A Prison, palestine alshifa hospital, gaza to the sea, gaza kid last words, israel soldiers fighting ghosts",88300.0,6413.0,5492.0,2000000.0,My God this is so fucking heartbreaking.  #gaza #freepalestine #worldnews #hamas #saveghazapleastinemuslims #palestinians #freepalestine🇵🇸❤️ #MuslimTikTok #warcrimes #stopgenocide #palestine #israel #ghaza ,False,,melissaglowsvegan,Melissa,,,,,,False,Hamas,2023,@stenkastare_video_7215994198950939910.txt, شس مك جلال وأتفني وأتفني أهلاً نفقاد أحنا أحنا أتفوق أحنا أتفوق أب أدع عمرك جلال سبا عشنا تشبت حب فلما تكبر فلما أتفوق أتفتها أتفتها أبقى أكيد في شيء بتحب وشبت حب أنه بوال أبقى في سكويتها للاحنا نعم ما تحلم شيء في سما تكبر؟ طيب فلما تحب تعمل أكتاشي بالموال ألا فضبول أكتاشي ألا ألا فلما تكلم؟ أهلا ألا فلما تكلم؟ نعمين تحالك ونمار فاته ما يفا؟ لا سهام أبقى شكتش أنك للمال هل أكثر مدون؟ أما ضغب أحب أصوم أمضان كريم أمضان كريم علينا عريك أرى,subjective
24,7307396782353403179,2023-11-30T18:11:53,28.0,US,"mia shem released, family reunion, Reuniting Families, family, family meeting, Immigrants Reunited With Family, the rookie daughter held hostage, surprising family coming home, Family Reunion Edits, hostage release today",8703.0,104.0,993.0,422200.0,French-Israeli hostage Mia Schem was reunited with her mother and other family members on Thursday after being released by Hamas as part of the temporary cease-fire deal with Israel. #news #gaza #israel,False,,cbsnews,cbsnews,,,,,,True,Hamas,2023,@npr_video_7355878185109556526.txt," I'm here in the middle of Tel Aviv. We've got thousands of thousands of people protesting in what is becoming routine protests against the government of the Benjamin Netanyahu. And today we're seeing what I've been told it says a thousand people. These protests in Tel Aviv and Jerusalem marked six months of war since the Hamas attack on October 7th, which Israel says killed 1,200 people. Hamas and its allies still hold 133 hostages according to Israel. Protesters say Benjamin Netanyahu hasn't done enough to help bring them back. And the government is under increasing pressure over the humanitarian disaster in Gaza or more than 33,000 Palestinians have lost their lives according to the Gaza Health Ministry. Protesters are demanding new elections, which polls show Netanyahu would lose. On Sunday, Netanyahu again, a ceasefire must include the release of all hostages.",subjective
25,7289138274864500011,2023-10-12T14:19:24,50.0,US,,4165.0,303.0,424.0,196800.0,#news#hamas#palestine,False,,mistertok01,Shoponeu,,,,,,False,Hamas,2023,@nbcnews_video_7298467926242331947.txt," One, two, three, four, all the way up the prairie and the water. Kill me, kill me, kill me, kill me, kill me, kill me, Great, great, well it's time. Great, great, well it's time. See Spider-Man, see Spider-Man. But justice. Now, thank you, thank you, Help me, do you think I'm coming?",subjective
26,7308385340329315586,2023-12-03T10:07:49,57.0,IL,"Israel Travel, gaza to the sea, Gaza Is A Prison, gaza kid last words, Israel Tourism",16700.0,174.0,2558.0,247300.0,"Oh sweetie, you might have not slept well in Gaza… #Gaza #Israel #FreeGaza from #Hamas",False,,shaharcohen9,Shahar Cohen - שחר כהן,,,,,,False,Hamas,2023,@wallyrashid_video_7358696008479444266.txt," And what I'm trying to do when I talk about a free pal sign and it comes to the economics of it, I really think that the West Bank can be positioned as like the second India. And what I mean by that is positioning the West Bank as a communication hub because there's really not much. And because you know, the settlers destroy the only industries in the West Bank are really all of harvests. That's the primary industry and agriculture. Well, the settlers in the West Bank have done a great job making it impossible for them to harvest their oil. They're all oil. So I've been trying to think of ways we can get these people employed that they can do from home that the settlers can't take away from them. And that's where I'm like, okay, well, there's internet access in the West Bank. Labor is very cheap. Even if you give them a fair deal in comparison, it's still incredibly cheap for U.S. businesses. So I'm like, well, if we're having all these mega businesses source their labor out to the Philippines, India, let's just get these Palestinians employed as well and do the same thing. So that's why my focus has been trying to teach more Palestinians English, trying to get them to learn chat GPT. I've been really teaching Palestinians like get access to chat GPT. There's so much online work you can do. AI, exactly. There's so much online work they can do. So that's been a big focus of mine is trying to sell the West Bank as an investment deal. I think it's possible. I think that people have to rethink the way they view the West Bank. But I mean, there's 2 million Palestinians there. That's a lot of labor. You know?",subjective
27,7290587625478573318,2023-10-16T12:03:33,15.0,BR,,47400.0,963.0,2605.0,5400000.0,grupo que o L. apoia ,False,,elberlz,Elber (repórter Eco),,,,,,False,Hamas,2023,@h4mx4vfx_video_7325701340984790315.txt, Look at the points against it all! It's 755 in the gallon!,subjective
