,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,search_term,year,File Name,Content,Subjectivity/Objectivity
10,7289258243078016298,2023-10-12T22:04:58,32.0,US,"Lawyer, attorney, lawyer vs attorney, donald trump drinker, Shane Gillis Trump",5845.0,117.0,814.0,229900.0,Trump lawyer Alina Habba speaks on leaked tax returns #trump #indictment #presidenttrump #trumpindictment #lawyer ,False,,veracity.news,Veracity News,,,,,,False,Trump Tax Returns,2021,@amandagaskins78_video_7209843718885608747.txt," And you want to be the archivist of the United States. You lied to us under oath. You lied to us in your QFRs. You just lied to me a second ago under oath. And now you're sitting your stonewalling, not answering questions about public posts that you've made. Are you a lawyer, Miss Shogun? No, Senator. Are you familiar with the shirtless case at the United States Supreme Court? No, Senator, I'm not. Well, in that case, the Supreme Court held that in fact, it constitutes viewpoint discrimination for a government entity to remove religious flags from its property when it's opened up the property that other people to put flags on. That's exactly the question that you were addressing in your public posts on Twitter. You're giving legal advice, which you're not qualified to give directly contrary to the United States Supreme Court. I just wonder, does this have to do with your view that you wrote about that the religious right is connected to the rise of anti-intellectualism and American politics? Is that what you said what you said about religious flags? The religious right is a force for anti-intellectualism. Explain that to me. No, Senator. Do you stand by your comment that the religious right part of the rise of anti-intellectualism and American politics? Senator, that article was written. It was about how Republican presidents use common sense terminology to effectively communicate with Americans. Yeah. In which you said that the religious right, the rise of the religious right is part of the rise of anti-intellectualism and American politics. I just point out that's the article in which you say anti-intellectualism. The title is, anti-intellectualism and the modern presidency, Republican populism. Very nonpartisan. Dr. Shogan, I'm going to ask you again, will you give to this committee your public posts on Twitter? Will you make them available? I social media is in my personal capacity. Mr. Chairman, I have to tell you, this is the most extraordinary thing I have seen in my brief time in the Senate. I have never seen a witness blatantly lie under oath like Dr. Shogan has just under this committee, Stonewall, this committee, and just repeatedly refused to answer my questions about her own posts that are in public. For these reasons, I will oppose your nomination and I strongly, strongly urge this committee to take action on this and force this witness to own up to the fact that she is misleading us right now before our eyes, Mr. Chairman.",subjective
11,7179825891655273774,2022-12-21T23:31:31,57.0,US,,6288.0,51.0,405.0,66500.0,Change the tax laws if you don’t like it. #HolidayOREOke #fyp #republican #conservative #democrat #liberal #greenscreen #trump #taxes #business ,False,,bfrashine,вяαη∂ση,,,,,,False,Trump Tax Returns,2021,@angryvoters_video_7092123027076304170.txt," On Wednesday, there was a hearing before the Oversight Reform Committee regarding price gouging and overcharging by the company called TransDiam, which is a military contractor that produces and supplies aerospace components and systems for commercial and military aircraft. As I watched this hearing, I noted the difference in questioning by certain committee members, so I decided to do a little bit of digging, and what I found was rather interesting, especially as it relates to citizens united and political donations by corporations. In 2020, TransDiam donated $226,153 to Republican campaigns, but only donated $39,938 to Democratic campaigns. Their highest individual candidate campaign donations were $2, Martha McSally, $30,400, Tom Tillis, $23,500, David Perdue, $21,800, Johnny Onesd, $19,320, Kelly Lafler, $19,600, $1,000, all of these members of Congress, will or are current members of the Military Affairs Committee with the exception of Kelly Lafler. You remember Kelly Lafler, right? The Republican Georgia Senator who was suspected of insider trading after selling off stocks of companies that would have been susceptible to the COVID pandemic after she attended a briefing about COVID at the beginning of the pandemic. Well, wouldn't you know it? Mrs. Lafler and her husband own stock in TransDiam at the same time that she was a sitting member of Congress. There needs to be serious campaign reforms for both donations by corporations and stock clothing by members of Congress on both sides of the political fence. Members of Congress no longer work for the people. They are bat by and work for corporations. As far as TransDiam is concerned, the federal government has requested that the company refund a little over $20 million. This is the second time in three years that they've been asked to refund money to the federal government for overcharging. In 2019, they refunded $16 million. PS, Representative Katie Porter from California, knocked her questioning session out of the park. Way to go, Katie.",subjective
12,7179705238230732075,2022-12-21T15:43:25,29.0,US,"trumps taxes, Green Screen Videos, Shane Gillis Trump, Tax Man, Green Screen Video Effect, donald trump drinker, Fanum Tax Returns Agent, alix earle trump response",18600.0,831.0,3775.0,385000.0,Not surprised! #greenscreen #greenscreenvideo #fyp ,False,,harryjsisson,Harry,,,,,,True,Trump Tax Returns,2021,@anothermarco_video_7049840313443077381.txt," This is the creepiest building in New York City. It is a windowless 80s stories high skyscraper made of concrete. Nobody knows what's inside, but rumors say it's the National Security Agency.",subjective
13,7331213276577025322,2024-02-02T22:32:12,47.0,US,,276.0,18.0,255.0,50400.0,Replying to @Tina Connell580 #greenscreen #taxes #taxreturn #taxrefund ,False,,__ninzim,__ninzim,,,,,,False,Trump Tax Returns,2021,@anti_narrative_video_7212697745419717894.txt, We happen to now know that DARPA was asked by the Wuhan Institute of Virology for money to take a coronavirus and insert a fear and cleavage site into that coronavirus to make it more transmissible and more infectious for humans. We know that that happened. Why do we know? Not because any Democrat chairman have helped us. A whistleblower from somewhere in the government released that grant. It's a grant proposal. Why in the world we can't see grant proposals? Why we can't see unredacted stuff from HHS? It's not even classified stuff. They're refusing to give us unclassified stuff. So we put forth these amendments,subjective
14,7330267638679096619,2024-01-31T09:22:31,65.0,US,,2680.0,420.0,381.0,182700.0,Replying to @Travel Hon Trump’s 2017 Tax Bill Changed our Taxes!  #taxtok #taxes #election2024 #2024election #election #taxrefund #taxtips #fileyourtaxes #taxnews #taxtipsandtricks ,False,,ahadthecpa,Ahad the CPA | Tax Expert,,,,,,False,Trump Tax Returns,2021,@apnews_video_7330339313659530538.txt," Social media companies as they are currently designed and operate are dangerous products. They're destroying lives, threatening democracy itself. These companies must be reigned in or the worst is yet to come. Mr. Zuckerberg, you and the companies before us, I know you don't mean it to be so, but you have blood on your hands. You have a product. You have a product. This killing people. When we had cigarettes killing people we did some about it maybe not enough. You're going to talk about guns. We have the ATF. Nothing here. There's not a damn thing anybody can do about it. You can't be sued.",subjective
15,7329935034205490474,2024-01-30T11:52:30,110.0,US,,6791.0,639.0,680.0,67300.0,#greenscreen trump’s tax returns and lies. #trumpstaxereturns #IRS #taxes #democratsoftiktok #lockhimup #charleslittlejohn #progressivesontiktok #lawrencek #midterms_messaging #taxes ,False,,midterms_messaging,Lawrence K.,,,,,,False,Trump Tax Returns,2021,@apushladyboss_video_7229461413528456490.txt," Hi, I'm going to try to answer your question in a very historical sense and not a political sense, but obviously there is some controversy when we're talking modern political parties. So my best resource for you is going to be to check out the DBQ from 2015 at a disease centrally this question. You can totally just check out the DBQ on its own or you can go to the student samples because that includes the rubrics. You're going to get a whole bunch of information there. But generally, what we see happening is that by 1980, Democrats and liberals have had control of governments since 1932. Now, even though there were some Republican presidents in this time period like Nixon and Eisenhower during their Presidencies, oftentimes Democrats still controlled Congress. So Republicans just didn't have a complete control over government. So by 1980, conservatives were like, we need a new block of voters. We need to bring in a group of loyal voters to the Republican Party who will constantly vote for us, which will bring us power. So they start looking at some of these social movements that are happening at the time. So there is basically almost like a third grade awakening. It's not called that. But there's a big evangelical movement that's happening in response to backlash to the counterculture that's happening in the 70s. So they are responding to the drug culture, the hippie culture, the changes in gender roles, the Roe v. Wade court case. And so they're trying to, a lot of evangelicals are emphasizing more traditional values. And they're very apprehensive about social change. So Republicans see this big group of people that care about that and they decide to adopt some of those ideas into the conservative party platform to bring them as voters. And so we see a group called the new right, the religious right, the moral majority, really being brought into the conservative party. And that is going to lead in a large part to the growth of the conservative movement overall. Additionally, there's some economic things that are happening in the 70s. There's an economic crisis and an economic recession, energy crisis, stagflation, inflation. A lot of us going to be blamed on President Carter, who was a Democrat. So that will also contribute to the rise of the conservative party. Again, check out DBQ from 2015. Hope that helps you.",subjective
16,7327375522655178014,2024-01-23T14:20:24,55.0,US,,36700.0,94.0,825.0,824400.0,#trump #trump2024 #donaldtrump #president #election #trump2024🇺🇸 ,False,,zawi.movies,zawi,,,,,,False,Trump Tax Returns,2021,@artphotoforyou_video_6946703588928359685.txt," All streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, all streets, whole streets, streets, all streets, all streets, all roads, all streets, all streets, all streets, all streets, streets, all streets, the streets and streets, all streets, streets, in this country of freaking",subjective
17,7180511110708170027,2022-12-23T19:50:34,15.0,US,,27200.0,1828.0,2325.0,251400.0,Are we really surprised? 😂😂😂 #leftist #liberal #lgbt🏳️‍🌈 #democrat #bluewave #politics #greenscreen ,False,,airosent,airosent,,,,,,False,Trump Tax Returns,2021,@aubrey_not_audrey_video_7130231137410075947.txt," This week doesn't even feel real anymore. Giuliani is over here telling Fulton County Georgia that he can't get there to testify because he can't fly. Judge McBernie and Fulton County Georgia said we don't give a shit. He needs to get there on a train, on a bus, or Uber, or whatever it was. We're gonna need somebody Uber to reach out to Giuliani for a brand deal.",subjective
18,7183190233893096750,2022-12-31T01:07:00,115.0,US,,5775.0,256.0,1076.0,217000.0,A must watch. #politics #democrat #republican #fyp #trump #taxes #michaelcohen #msnbc #deadlinewhitehouse ,False,,karaaah,Kara,,,,,,False,Trump Tax Returns,2021,@aunthenny4thewin_video_7130338938480479534.txt," Yeah, if you have watched any kind of news, media this week, you know that it has been a big lead week for Democrats, a perfect week, the most unimaginable week that we have seen in years. It has been a great week, but of all the stories that I've heard this week, the best one is the story of one Rudolph Giuliani claiming that he cannot testify before the January 6 Committee because he is unable to fly due to health problems. Tell me the January 6 Committee did not send that man a bus ticket and was like, here you go, now you can come. Picture it, picture it right now, close your eyes and picture Rudolph Giuliani walking onto a bus, handing them his bus ticket and sitting there for hours because he can't fly and try to get out of testifying. It's a good week. Yeah, it's a good week. Yeah.",subjective
19,7329306553809538350,2024-01-28T19:13:13,117.0,US,"trump tax bill 2017, trump tax increase 2024, child tax credit, Shane Gillis Trump, 100k salary tax refund 2024",22900.0,2475.0,1830.0,352300.0,i need y'all to educate yourselves amd stop whining! PAY ATTENTION! #taxes #taxes2024 #trumptaxplan #taxseason ,False,,mistyknight40,Sunshine-E🦋🌻,,,,,,False,Trump Tax Returns,2021,@aureliafierros_video_7359051750805884202.txt," 137 years of our nation's history. I don't know that there has been a more shameful day in the United States Senate than today. Now a single Democrat Senator chose to come to this floor and listen to one word of evidence. When it comes to the Constitution, the Democrats concluded that Joe Biden and Alejandro Mayorkas defying federal law, ignoring the text of the statute, deliberately releasing criminal illegal aliens over and over and over again. That's just hunky-dory. You can't impeach him for that. Every Democrat just voted. It is no longer impeachable in Democrat wonderland. Do your job. Is there not one Senator on that side of the aisle who cares enough to honor the Constitution? The Constitution people who have died the last three and a half years and they don't give a damn about the people that are going to die next week. When you go down to the border and you look at the children who have been brutalized, you see the agony of children trapped in sex trafficking. The Democrats just said they don't care. They won't hear the evidence. They don't care that it's deliberate and they don't care that it will happen next week. That it will happen tomorrow. Tomorrow there will be children brutalized. Those are the Democrats open border policies and not one of them cares.",subjective
20,7303763032574889259,2023-11-20T23:10:57,213.0,US,,7528.0,395.0,262.0,382400.0,#trump tax return will be released court ordered #fraud #taxreturn ,False,,importantnewsoftheday,News of the day!,,,,,,False,Trump Tax Returns,2021,@axiomalpha_video_7174460177167453486.txt," This is the Trump Organization, a collection of around 500 business entities owned or controlled by Donald Trump, many of which are holding companies and many of which use the Trump organization as their fictitious trade name. Quote, the Trump Organization is also a trademark owned by DTTM Operations LLC, which is one of those 500-ish business entities. The organization was originally founded in 1927 as a residential real estate development company in Queens, by Donald Trump's paternal grandmother Elizabeth Christ Trump and his father Fred Trump under the name E Trump and Son. Donald Trump officially joined the company in 1968 and by the 80s had pivoted the company from residential real estate into hotels, casinos, and other ventures. The company has been controversial for decades, from a 1973 lawsuit against the company for violating the Fair Housing Act to a 1989 fine for missing basic financial records and violating generally accepted accounting principles, to hundreds of accusations of not paying contractors for services rendered, to most recently having two subsidiaries convicted of criminal tax fraud.",objective
21,7183073471004445994,2022-12-30T17:33:48,10.0,US,,511.0,122.0,501.0,128900.0,Bruh! WHAT?!?!?! #trumptaxreturns #trumptaxes ,False,,fm_network,FMnetwork,,,,,,False,Trump Tax Returns,2021,@ayokaio_video_6892900196032744709.txt, Si no me perdonas es mejor morir Y hay un mía un enemigo y un like,subjective
22,7289258243078016298,2023-10-12T22:04:58,32.0,US,"Lawyer, attorney, lawyer vs attorney, donald trump drinker, Shane Gillis Trump",5845.0,117.0,814.0,229900.0,Trump lawyer Alina Habba speaks on leaked tax returns #trump #indictment #presidenttrump #trumpindictment #lawyer ,False,,veracity.news,Veracity News,,,,,,False,Trump Tax Returns,2021,@azi.paybarah_video_7186422327188458794.txt, got breaking news tonight Brazilian president plans presser will announce some are saying may announce military audit of controversial election may arrest criminal judges okay he did not can see the respects the public the constitution will fall if they did not can see that we were watching the brazil election they took by point one million votes through the machines i'm friends with president son Eduardo barsanero he should scare everybody in this country everyone to get rid of the machines we have to and then the other thing and this is on my social media have to check out is there videos from south palo yesterday sunday afternoon people in the street taking video of the boxes of the voting machines being moved out in front of the Brazilian law says 60 days from when the election is held they have to stay in place for well just like the election was stuck yeah the election was stolen,subjective
23,7179825891655273774,2022-12-21T23:31:31,57.0,US,,6288.0,51.0,405.0,66500.0,Change the tax laws if you don’t like it. #HolidayOREOke #fyp #republican #conservative #democrat #liberal #greenscreen #trump #taxes #business ,False,,bfrashine,вяαη∂ση,,,,,,False,Trump Tax Returns,2021,@azi.paybarah_video_7189334268118601002.txt, and we've captured the NRC thieves attention and put the rays on the map.,subjective
24,7179705238230732075,2022-12-21T15:43:25,29.0,US,"trumps taxes, Green Screen Videos, Shane Gillis Trump, Tax Man, Green Screen Video Effect, donald trump drinker, Fanum Tax Returns Agent, alix earle trump response",18600.0,831.0,3775.0,385000.0,Not surprised! #greenscreen #greenscreenvideo #fyp ,False,,harryjsisson,Harry,,,,,,True,Trump Tax Returns,2021,@banditgio171_video_7205715076769139974.txt, Do you believe that the archivist has the power to certify amendments to the Constitution when there is a dispute as to how many states have ratified the amendment? Thank you Mr. Ranking member. As I understand it the function before the archivist of the United States is what has been described as ministerial in function so the archivist is publishes an amendment when it is part of the Constitution not the decider. Very good and I think that's exactly right in some ways would probably be similar to sort of the certification of an election you know when the vice president comes in it's thought to be ministerial not that the vice president had the power to change or alter the election. Will you allow security at the archives to force people to cover clothing that has political speech on it? Thank you Mr. Ranking member for that question absolutely not. Will you get to the bottom of how it happened to make sure that we don't have people I don't know if this was some a rogue person out there doing this or if the previous those in charge were encouraging this but we promised to get to the bottom of it. Absolutely Mr. Ranking member. I think one of the things American people hate most about government is when it appears as if justice or the adjudication of justice is partial you know when you know Lady Liberty's not blind Lady Justice is not blind that there are different standards for people depending on their party and at least from where I said a lot of Republicans felt like there was a different standard you know and it'd be really in the way the FBI treated Donald Trump and Joe Biden. The bigger problem though I think is that everything is classified we just we classify everything the menu at the White House is supposedly classified I mean we've got problems with too much classification but it also makes oversight difficult so for example a million Americans died from COVID somewhere between 12 15 maybe 18 million people died worldwide from COVID and I can't get records from the NIH because they classify more they send them to the NIH I think it was HHS and is a 250 page document and redacted the whole thing. This is just sort of an insult and you know how we get to it you don't have complete control of this but I think you have some control over the older records how do you understand your role on the older records with being part of declassifying older records. Thank you for that question yes as I understand it the agency that classifies information has the responsibility for and the choice to declassify that information but there is the National Declassification Center at the National Archives located in Maryland and if I am confirmed I plan to of course visit the National Declassification Center and also prioritize as you said Mr. Making member the older records they're waiting for declassification figuring out how we can be most efficient in doing this and how we can strengthen relationships with those classifying agencies those classifying entities so that we are able to move some of these older documents through the process I agree with that and really just for the record here on the presidential you know controversy what we're stuck with now is you know millions of dollars will be spent on these investigations and there should be an investigation of neither Biden nor Trump nor Pence on this they should be told you know what these are rules and we should try to work with people that were in office I think we're not going to find that the secrets to making you know a nuclear weapon we're at someone's house I think we're going to find that a lot of stuff's classified that doesn't need to be classified but it began with sort of a witch hunt for Trump everybody loved it they love you know the media cackled and rubbed their hands together and it went on for weeks and weeks they had Donald Trump they were going to get him they're going to put him in jail like all the rest of the governments you know they're controlled by one party around the country they just had glee until Biden was found to have records in much less secure place next to his you know Corvette and his garage but I think we've overreacted to both and I've talked with a chairman and others on the other side that we need to do something about this this overclassification problem and what little part you can be of it and I realize and don't want you to create ball but what you can do on the older records I think we would appreciate trying to get less and I look forward to working with the chairman I'm trying to to change this because we can't have true oversight of government if HHS and NIH is telling us you know it's none of your business I mean we really have to get a hold of what's going on and to be the covid thing isn't about isn't about Biden at all a lot of this happened in the previous administration so really it shouldn't be partisan at all we should all want to find these records I'm going to reserve my time for later if that's okay that's fine,subjective
25,7331213276577025322,2024-02-02T22:32:12,47.0,US,,276.0,18.0,255.0,50400.0,Replying to @Tina Connell580 #greenscreen #taxes #taxreturn #taxrefund ,False,,__ninzim,__ninzim,,,,,,False,Trump Tax Returns,2021,@banditgio171_video_7208886204169866501.txt," That's not my question. My question is, are there any TikTok employees or white dance members, employees, members of the Chinese Communist Party? Yes or no? Senator, I'm saying nobody could sit up here and give you that. So you don't know? You're saying you don't know. You do know your leadership isn't, but you don't know about your employees. Is that your testimony? I know that everyone who makes a strategic decision at this platform is not a member of the CCP. A strategic decision. Okay. It's interesting. It's interesting to me that you're quite confident that anyone who can make a strategic decision. How many people is that? It's a leadership team. So, and again, the leadership team is based in the US and Singapore. Our CEO is based in Singapore. He's not Chinese.",objective
